year,season,month,site,treatment,plot_id,variable,variable_class,value,burn_year,elevation,latitude,longitude,course
2018,wet_season,March,TRE,C,5,cover,shrub_layer,0,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,5,cover,field_layer,80,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,5,cover,bottom_layer,21,NA,3714.6,-13.119707,-71.62093,PFTC3
2018,wet_season,March,TRE,C,1,cover,shrub_layer,0,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,cover,field_layer,39,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,1,cover,bottom_layer,35,NA,3714.3,-13.119746,-71.620771,PFTC3
2018,wet_season,March,TRE,C,3,cover,shrub_layer,0,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,TRE,C,3,cover,field_layer,94,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,TRE,C,3,cover,bottom_layer,8,NA,3714.7,-13.119713,-71.620874,PFTC3
2018,wet_season,March,QUE,B,1,cover,shrub_layer,0,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,cover,field_layer,60,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,cover,bottom_layer,7,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,3,cover,shrub_layer,0,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,cover,field_layer,33,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,3,cover,bottom_layer,19,2005,3890,-13.214201,-71.619384,PFTC3
2018,wet_season,March,QUE,B,5,cover,shrub_layer,0,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,cover,field_layer,85,2005,3893.1,-13.214258,-71.619377,PFTC3
2018,wet_season,March,QUE,B,5,cover,bottom_layer,12,2005,3893.1,-13.214258,-71.619377,PFTC3
2019,wet_season,April,ACJ,B,1,cover,graminoids,80,2005,3444.1,-13.169344,-71.634001,Puna
2019,wet_season,April,ACJ,B,1,cover,forbs,30,2005,3444.1,-13.169344,-71.634001,Puna
2019,wet_season,April,ACJ,B,1,cover,shrub,17,2005,3444.1,-13.169344,-71.634001,Puna
2019,wet_season,April,ACJ,B,1,cover,bryophytes,70,2005,3444.1,-13.169344,-71.634001,Puna
2019,wet_season,April,ACJ,B,1,cover,lichens,0,2005,3444.1,-13.169344,-71.634001,Puna
2019,wet_season,April,ACJ,B,1,cover,bare_ground,4,2005,3444.1,-13.169344,-71.634001,Puna
2019,wet_season,April,ACJ,B,2,cover,graminoids,80,2005,3444.2,-13.169347,-71.634004,Puna
2019,wet_season,April,ACJ,B,2,cover,forbs,15,2005,3444.2,-13.169347,-71.634004,Puna
2019,wet_season,April,ACJ,B,2,cover,shrub,25,2005,3444.2,-13.169347,-71.634004,Puna
2019,wet_season,April,ACJ,B,2,cover,bryophytes,60,2005,3444.2,-13.169347,-71.634004,Puna
2019,wet_season,April,ACJ,B,2,cover,lichens,0,2005,3444.2,-13.169347,-71.634004,Puna
2019,wet_season,April,ACJ,B,2,cover,bare_ground,0,2005,3444.2,-13.169347,-71.634004,Puna
2019,wet_season,April,ACJ,B,3,cover,graminoids,91,2005,3446.3,-13.169447,-71.634022,Puna
2019,wet_season,April,ACJ,B,3,cover,forbs,8,2005,3446.3,-13.169447,-71.634022,Puna
2019,wet_season,April,ACJ,B,3,cover,shrub,12,2005,3446.3,-13.169447,-71.634022,Puna
2019,wet_season,April,ACJ,B,3,cover,bryophytes,50,2005,3446.3,-13.169447,-71.634022,Puna
2019,wet_season,April,ACJ,B,3,cover,lichens,5,2005,3446.3,-13.169447,-71.634022,Puna
2019,wet_season,April,ACJ,B,3,cover,bare_ground,1,2005,3446.3,-13.169447,-71.634022,Puna
2019,wet_season,April,ACJ,B,4,cover,graminoids,82,2005,3447.3,-13.169483,-71.634032,Puna
2019,wet_season,April,ACJ,B,4,cover,forbs,1,2005,3447.3,-13.169483,-71.634032,Puna
2019,wet_season,April,ACJ,B,4,cover,shrub,12,2005,3447.3,-13.169483,-71.634032,Puna
2019,wet_season,April,ACJ,B,4,cover,bryophytes,60,2005,3447.3,-13.169483,-71.634032,Puna
2019,wet_season,April,ACJ,B,4,cover,lichens,0,2005,3447.3,-13.169483,-71.634032,Puna
2019,wet_season,April,ACJ,B,4,cover,bare_ground,10,2005,3447.3,-13.169483,-71.634032,Puna
2019,wet_season,April,ACJ,B,5,cover,graminoids,70,2005,3447.7,-13.169548,-71.63403,Puna
2019,wet_season,April,ACJ,B,5,cover,forbs,50,2005,3447.7,-13.169548,-71.63403,Puna
2019,wet_season,April,ACJ,B,5,cover,shrub,3,2005,3447.7,-13.169548,-71.63403,Puna
2019,wet_season,April,ACJ,B,5,cover,bryophytes,15,2005,3447.7,-13.169548,-71.63403,Puna
2019,wet_season,April,ACJ,B,5,cover,lichens,25,2005,3447.7,-13.169548,-71.63403,Puna
2019,wet_season,April,ACJ,B,5,cover,bare_ground,0,2005,3447.7,-13.169548,-71.63403,Puna
2019,wet_season,April,ACJ,C,1,cover,graminoids,50,NA,3487.4,-13.176034,-71.628828,Puna
2019,wet_season,April,ACJ,C,1,cover,forbs,30,NA,3487.4,-13.176034,-71.628828,Puna
2019,wet_season,April,ACJ,C,1,cover,shrub,15,NA,3487.4,-13.176034,-71.628828,Puna
2019,wet_season,April,ACJ,C,1,cover,bryophytes,40,NA,3487.4,-13.176034,-71.628828,Puna
2019,wet_season,April,ACJ,C,1,cover,lichens,20,NA,3487.4,-13.176034,-71.628828,Puna
2019,wet_season,April,ACJ,C,1,cover,bare_ground,15,NA,3487.4,-13.176034,-71.628828,Puna
2019,wet_season,April,ACJ,C,2,cover,graminoids,80,NA,3487.7,-13.1761,-71.628834,Puna
2019,wet_season,April,ACJ,C,2,cover,forbs,5,NA,3487.7,-13.1761,-71.628834,Puna
2019,wet_season,April,ACJ,C,2,cover,shrub,2,NA,3487.7,-13.1761,-71.628834,Puna
2019,wet_season,April,ACJ,C,2,cover,bryophytes,60,NA,3487.7,-13.1761,-71.628834,Puna
2019,wet_season,April,ACJ,C,2,cover,lichens,20,NA,3487.7,-13.1761,-71.628834,Puna
2019,wet_season,April,ACJ,C,2,cover,bare_ground,10,NA,3487.7,-13.1761,-71.628834,Puna
2019,wet_season,April,ACJ,C,3,cover,graminoids,55,NA,3489,-13.176134,-71.628834,Puna
2019,wet_season,April,ACJ,C,3,cover,forbs,30,NA,3489,-13.176134,-71.628834,Puna
2019,wet_season,April,ACJ,C,3,cover,shrub,10,NA,3489,-13.176134,-71.628834,Puna
2019,wet_season,April,ACJ,C,3,cover,bryophytes,30,NA,3489,-13.176134,-71.628834,Puna
2019,wet_season,April,ACJ,C,3,cover,lichens,20,NA,3489,-13.176134,-71.628834,Puna
2019,wet_season,April,ACJ,C,3,cover,bare_ground,20,NA,3489,-13.176134,-71.628834,Puna
2019,wet_season,April,ACJ,C,4,cover,graminoids,50,NA,3490,-13.176195,-71.628844,Puna
2019,wet_season,April,ACJ,C,4,cover,forbs,25,NA,3490,-13.176195,-71.628844,Puna
2019,wet_season,April,ACJ,C,4,cover,shrub,20,NA,3490,-13.176195,-71.628844,Puna
2019,wet_season,April,ACJ,C,4,cover,bryophytes,20,NA,3490,-13.176195,-71.628844,Puna
2019,wet_season,April,ACJ,C,4,cover,lichens,60,NA,3490,-13.176195,-71.628844,Puna
2019,wet_season,April,ACJ,C,4,cover,bare_ground,2,NA,3490,-13.176195,-71.628844,Puna
2019,wet_season,April,ACJ,C,5,cover,graminoids,65,NA,3492.4,-13.176252,-71.628819,Puna
2019,wet_season,April,ACJ,C,5,cover,forbs,25,NA,3492.4,-13.176252,-71.628819,Puna
2019,wet_season,April,ACJ,C,5,cover,shrub,10,NA,3492.4,-13.176252,-71.628819,Puna
2019,wet_season,April,ACJ,C,5,cover,bryophytes,90,NA,3492.4,-13.176252,-71.628819,Puna
2019,wet_season,April,ACJ,C,5,cover,lichens,15,NA,3492.4,-13.176252,-71.628819,Puna
2019,wet_season,April,ACJ,C,5,cover,bare_ground,10,NA,3492.4,-13.176252,-71.628819,Puna
2019,dry_season,July,ACJ,B,1,cover,graminoids,39,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,cover,forbs,23,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,cover,shrub,7,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,cover,bryophytes,30,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,cover,lichens,0.5,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,cover,bare_ground,1,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,1,cover,litter,20,2005,3444.1,-13.169344,-71.634001,Puna
2019,dry_season,July,ACJ,B,2,cover,graminoids,48,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,cover,forbs,14,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,cover,shrub,18,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,cover,bryophytes,30,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,cover,lichens,2,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,cover,bare_ground,1,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,2,cover,litter,20,2005,3444.2,-13.169347,-71.634004,Puna
2019,dry_season,July,ACJ,B,3,cover,graminoids,71,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,cover,forbs,6,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,cover,shrub,5,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,cover,bryophytes,25,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,cover,lichens,6,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,cover,bare_ground,1,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,3,cover,litter,18,2005,3446.3,-13.169447,-71.634022,Puna
2019,dry_season,July,ACJ,B,4,cover,graminoids,53,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,cover,forbs,2,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,cover,shrub,11,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,cover,bryophytes,40,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,cover,lichens,2,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,cover,bare_ground,15,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,4,cover,litter,30,2005,3447.3,-13.169483,-71.634032,Puna
2019,dry_season,July,ACJ,B,5,cover,graminoids,42,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,cover,forbs,22,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,cover,shrub,18,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,cover,bryophytes,16,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,cover,lichens,16,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,cover,bare_ground,1,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,B,5,cover,litter,40,2005,3447.7,-13.169548,-71.63403,Puna
2019,dry_season,July,ACJ,C,1,cover,graminoids,35,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,cover,forbs,51,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,cover,shrub,25,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,cover,bryophytes,60,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,cover,lichens,0.5,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,cover,bare_ground,2,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,1,cover,litter,55,NA,3487.4,-13.176034,-71.628828,Puna
2019,dry_season,July,ACJ,C,2,cover,graminoids,97,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,cover,forbs,6,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,cover,shrub,6,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,cover,bryophytes,16,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,cover,lichens,0.5,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,cover,bare_ground,3,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,2,cover,litter,49,NA,3487.7,-13.1761,-71.628834,Puna
2019,dry_season,July,ACJ,C,3,cover,graminoids,74,NA,3489,-13.176134,-71.628834,Puna
2019,dry_season,July,ACJ,C,3,cover,forbs,26,NA,3489,-13.176134,-71.628834,Puna
2019,dry_season,July,ACJ,C,3,cover,shrub,4,NA,3489,-13.176134,-71.628834,Puna
2019,dry_season,July,ACJ,C,3,cover,bryophytes,60,NA,3489,-13.176134,-71.628834,Puna
2019,dry_season,July,ACJ,C,3,cover,lichens,1,NA,3489,-13.176134,-71.628834,Puna
2019,dry_season,July,ACJ,C,3,cover,bare_ground,2,NA,3489,-13.176134,-71.628834,Puna
2019,dry_season,July,ACJ,C,3,cover,litter,56,NA,3489,-13.176134,-71.628834,Puna
2019,dry_season,July,ACJ,C,4,cover,graminoids,42,NA,3490,-13.176195,-71.628844,Puna
2019,dry_season,July,ACJ,C,4,cover,forbs,15,NA,3490,-13.176195,-71.628844,Puna
2019,dry_season,July,ACJ,C,4,cover,shrub,40,NA,3490,-13.176195,-71.628844,Puna
2019,dry_season,July,ACJ,C,4,cover,bryophytes,90,NA,3490,-13.176195,-71.628844,Puna
2019,dry_season,July,ACJ,C,4,cover,lichens,10,NA,3490,-13.176195,-71.628844,Puna
2019,dry_season,July,ACJ,C,4,cover,bare_ground,2,NA,3490,-13.176195,-71.628844,Puna
2019,dry_season,July,ACJ,C,4,cover,litter,24,NA,3490,-13.176195,-71.628844,Puna
2019,dry_season,July,ACJ,C,5,cover,graminoids,44,NA,3492.4,-13.176252,-71.628819,Puna
2019,dry_season,July,ACJ,C,5,cover,forbs,15,NA,3492.4,-13.176252,-71.628819,Puna
2019,dry_season,July,ACJ,C,5,cover,shrub,15,NA,3492.4,-13.176252,-71.628819,Puna
2019,dry_season,July,ACJ,C,5,cover,bryophytes,60,NA,3492.4,-13.176252,-71.628819,Puna
2019,dry_season,July,ACJ,C,5,cover,lichens,0,NA,3492.4,-13.176252,-71.628819,Puna
2019,dry_season,July,ACJ,C,5,cover,bare_ground,3,NA,3492.4,-13.176252,-71.628819,Puna
2019,dry_season,July,ACJ,C,5,cover,litter,52,NA,3492.4,-13.176252,-71.628819,Puna
2019,dry_season,July,ACJ,NB,1,cover,graminoids,70,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,1,cover,forbs,5,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,1,cover,shrub,0,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,1,cover,bryophytes,4,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,1,cover,lichens,0,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,1,cover,bare_ground,4,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,1,cover,litter,55,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,2,cover,graminoids,57,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,2,cover,forbs,2,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,2,cover,shrub,0.5,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,2,cover,bryophytes,12,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,2,cover,lichens,0,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,2,cover,bare_ground,20,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,2,cover,litter,40.5,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,3,cover,graminoids,68,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,3,cover,forbs,7,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,3,cover,shrub,0,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,3,cover,bryophytes,16,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,3,cover,lichens,0,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,3,cover,bare_ground,0,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,3,cover,litter,61,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,4,cover,graminoids,63,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,4,cover,forbs,3,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,4,cover,shrub,1,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,4,cover,bryophytes,10,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,4,cover,lichens,0,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,4,cover,bare_ground,0,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,4,cover,litter,56,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,5,cover,graminoids,43,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,5,cover,forbs,22,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,5,cover,shrub,18,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,5,cover,bryophytes,0.5,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,5,cover,lichens,0,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,5,cover,bare_ground,0,2019,3400,-13.167796,-71.632551,Puna
2019,dry_season,July,ACJ,NB,5,cover,litter,60,2019,3400,-13.167796,-71.632551,Puna
2019,wet_season,April,OCC,C,1,cover,graminoids,90,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,cover,forbs,36,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,cover,shrub,1,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,cover,bryophytes,30,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,cover,lichens,3,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,cover,bare_ground,10,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,cover,litter,16,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,2,cover,graminoids,20,NA,4382.4,-13.450843,-71.74105,Puna
2019,wet_season,April,OCC,C,2,cover,forbs,50,NA,4382.4,-13.450843,-71.74105,Puna
2019,wet_season,April,OCC,C,2,cover,shrub,1,NA,4382.4,-13.450843,-71.74105,Puna
2019,wet_season,April,OCC,C,2,cover,bryophytes,20,NA,4382.4,-13.450843,-71.74105,Puna
2019,wet_season,April,OCC,C,2,cover,lichens,0.5,NA,4382.4,-13.450843,-71.74105,Puna
2019,wet_season,April,OCC,C,2,cover,bare_ground,15,NA,4382.4,-13.450843,-71.74105,Puna
2019,wet_season,April,OCC,C,2,cover,litter,15,NA,4382.4,-13.450843,-71.74105,Puna
2019,wet_season,April,OCC,C,3,cover,graminoids,30,NA,4380,-13.4508,-71.741017,Puna
2019,wet_season,April,OCC,C,3,cover,forbs,40,NA,4380,-13.4508,-71.741017,Puna
2019,wet_season,April,OCC,C,3,cover,shrub,0,NA,4380,-13.4508,-71.741017,Puna
2019,wet_season,April,OCC,C,3,cover,bryophytes,3,NA,4380,-13.4508,-71.741017,Puna
2019,wet_season,April,OCC,C,3,cover,lichens,10,NA,4380,-13.4508,-71.741017,Puna
2019,wet_season,April,OCC,C,3,cover,bare_ground,1,NA,4380,-13.4508,-71.741017,Puna
2019,wet_season,April,OCC,C,3,cover,litter,15.5,NA,4380,-13.4508,-71.741017,Puna
2019,wet_season,April,OCC,C,4,cover,graminoids,62,NA,4382,-13.450756,-71.740969,Puna
2019,wet_season,April,OCC,C,4,cover,forbs,40,NA,4382,-13.450756,-71.740969,Puna
2019,wet_season,April,OCC,C,4,cover,shrub,0.5,NA,4382,-13.450756,-71.740969,Puna
2019,wet_season,April,OCC,C,4,cover,bryophytes,20,NA,4382,-13.450756,-71.740969,Puna
2019,wet_season,April,OCC,C,4,cover,lichens,10,NA,4382,-13.450756,-71.740969,Puna
2019,wet_season,April,OCC,C,4,cover,bare_ground,4,NA,4382,-13.450756,-71.740969,Puna
2019,wet_season,April,OCC,C,4,cover,litter,20.5,NA,4382,-13.450756,-71.740969,Puna
2019,wet_season,April,OCC,C,5,cover,graminoids,43,NA,4385.8,-13.450745,-71.740922,Puna
2019,wet_season,April,OCC,C,5,cover,forbs,78,NA,4385.8,-13.450745,-71.740922,Puna
2019,wet_season,April,OCC,C,5,cover,shrub,0,NA,4385.8,-13.450745,-71.740922,Puna
2019,wet_season,April,OCC,C,5,cover,bryophytes,20,NA,4385.8,-13.450745,-71.740922,Puna
2019,wet_season,April,OCC,C,5,cover,lichens,0,NA,4385.8,-13.450745,-71.740922,Puna
2019,wet_season,April,OCC,C,5,cover,bare_ground,1,NA,4385.8,-13.450745,-71.740922,Puna
2019,wet_season,April,OCC,C,5,cover,litter,16,NA,4385.8,-13.450745,-71.740922,Puna
2019,dry_season,July,PIL,B,1,cover,graminoids,89,2007,3686.8,-13.151593,-71.640514,Puna
2019,dry_season,July,PIL,B,1,cover,forbs,16,2007,3686.8,-13.151593,-71.640514,Puna
2019,dry_season,July,PIL,B,1,cover,shrub,4,2007,3686.8,-13.151593,-71.640514,Puna
2019,dry_season,July,PIL,B,1,cover,bryophytes,30,2007,3686.8,-13.151593,-71.640514,Puna
2019,dry_season,July,PIL,B,1,cover,lichens,0,2007,3686.8,-13.151593,-71.640514,Puna
2019,dry_season,July,PIL,B,1,cover,bare_ground,8,2007,3686.8,-13.151593,-71.640514,Puna
2019,dry_season,July,PIL,B,1,cover,litter,12,2007,3686.8,-13.151593,-71.640514,Puna
2019,dry_season,July,PIL,B,2,cover,graminoids,67,2007,3686.9,-13.151584,-71.640511,Puna
2019,dry_season,July,PIL,B,2,cover,forbs,1,2007,3686.9,-13.151584,-71.640511,Puna
2019,dry_season,July,PIL,B,2,cover,shrub,10,2007,3686.9,-13.151584,-71.640511,Puna
2019,dry_season,July,PIL,B,2,cover,bryophytes,40,2007,3686.9,-13.151584,-71.640511,Puna
2019,dry_season,July,PIL,B,2,cover,lichens,0,2007,3686.9,-13.151584,-71.640511,Puna
2019,dry_season,July,PIL,B,2,cover,bare_ground,4,2007,3686.9,-13.151584,-71.640511,Puna
2019,dry_season,July,PIL,B,2,cover,litter,32,2007,3686.9,-13.151584,-71.640511,Puna
2019,dry_season,July,PIL,B,3,cover,graminoids,95,2007,3687,-13.151582,-71.640513,Puna
2019,dry_season,July,PIL,B,3,cover,forbs,4,2007,3687,-13.151582,-71.640513,Puna
2019,dry_season,July,PIL,B,3,cover,shrub,10,2007,3687,-13.151582,-71.640513,Puna
2019,dry_season,July,PIL,B,3,cover,bryophytes,40,2007,3687,-13.151582,-71.640513,Puna
2019,dry_season,July,PIL,B,3,cover,lichens,0.5,2007,3687,-13.151582,-71.640513,Puna
2019,dry_season,July,PIL,B,3,cover,bare_ground,4,2007,3687,-13.151582,-71.640513,Puna
2019,dry_season,July,PIL,B,3,cover,litter,26,2007,3687,-13.151582,-71.640513,Puna
2019,dry_season,July,PIL,B,4,cover,graminoids,78,2007,3687.4,-13.151576,-71.640552,Puna
2019,dry_season,July,PIL,B,4,cover,forbs,12,2007,3687.4,-13.151576,-71.640552,Puna
2019,dry_season,July,PIL,B,4,cover,shrub,4,2007,3687.4,-13.151576,-71.640552,Puna
2019,dry_season,July,PIL,B,4,cover,bryophytes,50,2007,3687.4,-13.151576,-71.640552,Puna
2019,dry_season,July,PIL,B,4,cover,lichens,0,2007,3687.4,-13.151576,-71.640552,Puna
2019,dry_season,July,PIL,B,4,cover,bare_ground,2,2007,3687.4,-13.151576,-71.640552,Puna
2019,dry_season,July,PIL,B,4,cover,litter,40,2007,3687.4,-13.151576,-71.640552,Puna
2019,dry_season,July,PIL,B,5,cover,graminoids,77,2007,3626.7,-13.151583,-71.64071,Puna
2019,dry_season,July,PIL,B,5,cover,forbs,26,2007,3626.7,-13.151583,-71.64071,Puna
2019,dry_season,July,PIL,B,5,cover,shrub,3,2007,3626.7,-13.151583,-71.64071,Puna
2019,dry_season,July,PIL,B,5,cover,bryophytes,40,2007,3626.7,-13.151583,-71.64071,Puna
2019,dry_season,July,PIL,B,5,cover,lichens,0,2007,3626.7,-13.151583,-71.64071,Puna
2019,dry_season,July,PIL,B,5,cover,bare_ground,8,2007,3626.7,-13.151583,-71.64071,Puna
2019,dry_season,July,PIL,B,5,cover,litter,34,2007,3626.7,-13.151583,-71.64071,Puna
2019,dry_season,July,PIL,C,1,cover,graminoids,100,NA,3669.6,-13.151803,-71.639885,Puna
2019,dry_season,July,PIL,C,1,cover,forbs,10,NA,3669.6,-13.151803,-71.639885,Puna
2019,dry_season,July,PIL,C,1,cover,shrub,3,NA,3669.6,-13.151803,-71.639885,Puna
2019,dry_season,July,PIL,C,1,cover,bryophytes,40,NA,3669.6,-13.151803,-71.639885,Puna
2019,dry_season,July,PIL,C,1,cover,lichens,16,NA,3669.6,-13.151803,-71.639885,Puna
2019,dry_season,July,PIL,C,1,cover,bare_ground,2,NA,3669.6,-13.151803,-71.639885,Puna
2019,dry_season,July,PIL,C,1,cover,litter,36,NA,3669.6,-13.151803,-71.639885,Puna
2019,dry_season,July,PIL,C,2,cover,graminoids,100,NA,3671.2,-13.151791,-71.639945,Puna
2019,dry_season,July,PIL,C,2,cover,forbs,10,NA,3671.2,-13.151791,-71.639945,Puna
2019,dry_season,July,PIL,C,2,cover,shrub,3,NA,3671.2,-13.151791,-71.639945,Puna
2019,dry_season,July,PIL,C,2,cover,bryophytes,70,NA,3671.2,-13.151791,-71.639945,Puna
2019,dry_season,July,PIL,C,2,cover,lichens,0.5,NA,3671.2,-13.151791,-71.639945,Puna
2019,dry_season,July,PIL,C,2,cover,bare_ground,2,NA,3671.2,-13.151791,-71.639945,Puna
2019,dry_season,July,PIL,C,2,cover,litter,28,NA,3671.2,-13.151791,-71.639945,Puna
