id,date,project,aspect,site_id,elevation_m_asl,plot_id,plant_id,species,traits,value,unit,problem_flag
CWK2290,2023-12-08,T,east,5,2800,3,1,Ficinia cinnamomea,leaf_thickness,0.5713333333333334,mm,NA
CWK2290,2023-12-08,T,east,5,2800,3,1,Ficinia cinnamomea,sla,238.19742489270382,cm2 g-1,NA
CWK2290,2023-12-08,T,east,5,2800,3,1,Ficinia cinnamomea,ldmc,0.3446745562130178,g g-1,NA
GDH5145,2023-12-09,TS,east,5,2800,0,NA,Senecio glaberrimus,veg_height,19,cm,NA
GDH5145,2023-12-09,TS,east,5,2800,0,NA,Senecio glaberrimus,wet_mass,0.8554,g,NA
GDH5145,2023-12-09,TS,east,5,2800,0,NA,Senecio glaberrimus,dry_mass,0.1788,g,NA
GDH5145,2023-12-09,TS,east,5,2800,0,NA,Senecio glaberrimus,leaf_area,20.021,cm2,NA
GDH5145,2023-12-09,TS,east,5,2800,0,NA,Senecio glaberrimus,leaf_thickness,0.488,mm,NA
GDH5145,2023-12-09,TS,east,5,2800,0,NA,Senecio glaberrimus,sla,111.97427293064878,cm2 g-1,NA
GDH5145,2023-12-09,TS,east,5,2800,0,NA,Senecio glaberrimus,ldmc,0.2090250175356558,g g-1,NA
DDF1749,2023-12-08,T,east,4,2600,2,1,Pimpinella caffra,veg_height,4.8,cm,NA
DDF1749,2023-12-08,T,east,4,2600,2,1,Pimpinella caffra,wet_mass,0.113,g,NA
DDF1749,2023-12-08,T,east,4,2600,2,1,Pimpinella caffra,dry_mass,0.0191,g,NA
DDF1749,2023-12-08,T,east,4,2600,2,1,Pimpinella caffra,leaf_area,3.894,cm2,NA
DDF1749,2023-12-08,T,east,4,2600,2,1,Pimpinella caffra,leaf_thickness,0.33199999999999996,mm,NA
DDF1749,2023-12-08,T,east,4,2600,2,1,Pimpinella caffra,sla,203.87434554973825,cm2 g-1,NA
DDF1749,2023-12-08,T,east,4,2600,2,1,Pimpinella caffra,ldmc,0.16902654867256636,g g-1,NA
DSE7686,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,veg_height,5.8,cm,NA
DSE7686,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,wet_mass,0.3851,g,NA
DSE7686,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,dry_mass,0.0707,g,NA
DSE7686,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,leaf_area,13.719,cm2,NA
DSE7686,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,leaf_thickness,0.525,mm,NA
DSE7686,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,sla,194.04526166902403,cm2 g-1,NA
DSE7686,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,ldmc,0.1835886782653856,g g-1,NA
DMQ1433,2023-12-08,T,east,4,2600,5,2,Alepidea setifera,veg_height,9.1,cm,NA
DMQ1433,2023-12-08,T,east,4,2600,5,2,Alepidea setifera,wet_mass,0.1485,g,NA
DMQ1433,2023-12-08,T,east,4,2600,5,2,Alepidea setifera,dry_mass,0.0251,g,NA
DMQ1433,2023-12-08,T,east,4,2600,5,2,Alepidea setifera,leaf_area,4.208,cm2,NA
DMQ1433,2023-12-08,T,east,4,2600,5,2,Alepidea setifera,leaf_thickness,0.32433333333333336,mm,NA
DMQ1433,2023-12-08,T,east,4,2600,5,2,Alepidea setifera,sla,167.64940239043824,cm2 g-1,NA
DMQ1433,2023-12-08,T,east,4,2600,5,2,Alepidea setifera,ldmc,0.16902356902356905,g g-1,NA
CTV2529,2023-12-08,T,east,4,2600,2,1,Aristea woodii,veg_height,5.5,cm,NA
CTV2529,2023-12-08,T,east,4,2600,2,1,Aristea woodii,wet_mass,0.20435,g,NA
CTV2529,2023-12-08,T,east,4,2600,2,1,Aristea woodii,dry_mass,0.0429,g,NA
CTV2529,2023-12-08,T,east,4,2600,2,1,Aristea woodii,leaf_area,5.8615,cm2,NA
CTV2529,2023-12-08,T,east,4,2600,2,1,Aristea woodii,leaf_thickness,0.43333333333333335,mm,NA
CTV2529,2023-12-08,T,east,4,2600,2,1,Aristea woodii,sla,136.63170163170165,cm2 g-1,NA
CTV2529,2023-12-08,T,east,4,2600,2,1,Aristea woodii,ldmc,0.20993393687301198,g g-1,NA
CTH8139,2023-12-08,T,west,4,2600,4,2,Rhodohypoxis baurii,veg_height,5.1,cm,NA
CTH8139,2023-12-08,T,west,4,2600,4,2,Rhodohypoxis baurii,rep_height,7.6,cm,NA
CTH8139,2023-12-08,T,west,4,2600,4,2,Rhodohypoxis baurii,wet_mass,0.04495,g,NA
CTH8139,2023-12-08,T,west,4,2600,4,2,Rhodohypoxis baurii,dry_mass,0.00885,g,NA
CTH8139,2023-12-08,T,west,4,2600,4,2,Rhodohypoxis baurii,leaf_area,2.022,cm2,NA
CTH8139,2023-12-08,T,west,4,2600,4,2,Rhodohypoxis baurii,leaf_thickness,0.24833333333333332,mm,NA
CTH8139,2023-12-08,T,west,4,2600,4,2,Rhodohypoxis baurii,sla,228.4745762711864,cm2 g-1,NA
CTH8139,2023-12-08,T,west,4,2600,4,2,Rhodohypoxis baurii,ldmc,0.19688542825361516,g g-1,NA
CSW3129,2023-12-08,T,east,4,2600,1,1,Oxalis depressa,veg_height,2.1,cm,NA
CSW3129,2023-12-08,T,east,4,2600,1,1,Oxalis depressa,wet_mass,0.0082,g,NA
CSW3129,2023-12-08,T,east,4,2600,1,1,Oxalis depressa,dry_mass,9e-4,g,NA
CSW3129,2023-12-08,T,east,4,2600,1,1,Oxalis depressa,leaf_area,0.499,cm2,NA
CSW3129,2023-12-08,T,east,4,2600,1,1,Oxalis depressa,leaf_thickness,0.19933333333333333,mm,NA
CSW3129,2023-12-08,T,east,4,2600,1,1,Oxalis depressa,sla,554.4444444444445,cm2 g-1,NA
CSW3129,2023-12-08,T,east,4,2600,1,1,Oxalis depressa,ldmc,0.1097560975609756,g g-1,NA
DAH0544,2023-12-08,T,west,4,2600,1,1,Cotula hispida,veg_height,2,cm,NA
DAH0544,2023-12-08,T,west,4,2600,1,1,Cotula hispida,wet_mass,0.0336,g,NA
DAH0544,2023-12-08,T,west,4,2600,1,1,Cotula hispida,dry_mass,0.004866666666666667,g,NA
DAH0544,2023-12-08,T,west,4,2600,1,1,Cotula hispida,leaf_area,1.2536666666666667,cm2,NA
DAH0544,2023-12-08,T,west,4,2600,1,1,Cotula hispida,leaf_thickness,0.40066666666666667,mm,NA
DAH0544,2023-12-08,T,west,4,2600,1,1,Cotula hispida,sla,257.6027397260274,cm2 g-1,NA
DAH0544,2023-12-08,T,west,4,2600,1,1,Cotula hispida,ldmc,0.14484126984126985,g g-1,NA
DWH1278,2023-12-08,T,east,4,2600,4,2,Eulalia villosa,veg_height,10,cm,NA
DWH1278,2023-12-08,T,east,4,2600,4,2,Eulalia villosa,wet_mass,0.1196,g,NA
DWH1278,2023-12-08,T,east,4,2600,4,2,Eulalia villosa,dry_mass,0.0382,g,NA
DWH1278,2023-12-08,T,east,4,2600,4,2,Eulalia villosa,leaf_area,4.378,cm2,NA
DWH1278,2023-12-08,T,east,4,2600,4,2,Eulalia villosa,leaf_thickness,0.31066666666666665,mm,NA
DWH1278,2023-12-08,T,east,4,2600,4,2,Eulalia villosa,sla,114.60732984293195,cm2 g-1,NA
DWH1278,2023-12-08,T,east,4,2600,4,2,Eulalia villosa,ldmc,0.3193979933110368,g g-1,NA
CSH0942,2023-12-08,T,east,4,2600,2,1,Ficinia cinnamomea,veg_height,25.1,cm,NA
CSH0942,2023-12-08,T,east,4,2600,2,1,Ficinia cinnamomea,rep_height,24.2,cm,NA
CSH0942,2023-12-08,T,east,4,2600,2,1,Ficinia cinnamomea,wet_mass,0.0745,g,NA
CSH0942,2023-12-08,T,east,4,2600,2,1,Ficinia cinnamomea,dry_mass,0.0306,g,NA
CSH0942,2023-12-08,T,east,4,2600,2,1,Ficinia cinnamomea,leaf_area,3.38,cm2,NA
CSH0942,2023-12-08,T,east,4,2600,2,1,Ficinia cinnamomea,leaf_thickness,0.6966666666666667,mm,NA
CSH0942,2023-12-08,T,east,4,2600,2,1,Ficinia cinnamomea,sla,110.45751633986929,cm2 g-1,NA
CSH0942,2023-12-08,T,east,4,2600,2,1,Ficinia cinnamomea,ldmc,0.41073825503355704,g g-1,NA
DAU5239,2023-12-08,T,west,4,2600,1,1,Ursinia montana,veg_height,2.9,cm,NA
DAU5239,2023-12-08,T,west,4,2600,1,1,Ursinia montana,wet_mass,0.0249,g,NA
DAU5239,2023-12-08,T,west,4,2600,1,1,Ursinia montana,dry_mass,0.003875,g,NA
DAU5239,2023-12-08,T,west,4,2600,1,1,Ursinia montana,leaf_area,0.61475,cm2,NA
DAU5239,2023-12-08,T,west,4,2600,1,1,Ursinia montana,leaf_thickness,0.44366666666666665,mm,NA
DAU5239,2023-12-08,T,west,4,2600,1,1,Ursinia montana,sla,158.6451612903226,cm2 g-1,NA
DAU5239,2023-12-08,T,west,4,2600,1,1,Ursinia montana,ldmc,0.15562248995983938,g g-1,NA
HHA8674,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,veg_height,13.7,cm,NA
HHA8674,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,wet_mass,1.165,g,NA
HHA8674,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,dry_mass,0.2203,g,NA
HHA8674,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,leaf_area,17.658,cm2,NA
HHA8674,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,leaf_thickness,0.743,mm,NA
HHA8674,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,sla,80.15433499773037,cm2 g-1,NA
HHA8674,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,ldmc,0.18909871244635193,g g-1,NA
HCI5396,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,veg_height,9.2,cm,NA
HCI5396,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,wet_mass,0.3317,g,NA
HCI5396,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,dry_mass,0.0565,g,NA
HCI5396,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,leaf_area,12.118,cm2,NA
HCI5396,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,leaf_thickness,0.2603333333333333,mm,NA
HCI5396,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,sla,214.47787610619469,cm2 g-1,NA
HCI5396,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,ldmc,0.17033463973470003,g g-1,NA
CTR0880,2023-12-08,T,east,4,2600,2,2,Alepidea setifera,veg_height,10,cm,NA
CTR0880,2023-12-08,T,east,4,2600,2,2,Alepidea setifera,wet_mass,0.1928,g,NA
CTR0880,2023-12-08,T,east,4,2600,2,2,Alepidea setifera,dry_mass,0.0238,g,NA
CTR0880,2023-12-08,T,east,4,2600,2,2,Alepidea setifera,leaf_area,4.794,cm2,NA
CTR0880,2023-12-08,T,east,4,2600,2,2,Alepidea setifera,leaf_thickness,0.4473333333333333,mm,NA
CTR0880,2023-12-08,T,east,4,2600,2,2,Alepidea setifera,sla,201.4285714285714,cm2 g-1,NA
CTR0880,2023-12-08,T,east,4,2600,2,2,Alepidea setifera,ldmc,0.12344398340248963,g g-1,NA
HGL5089,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,veg_height,16.8,cm,NA
HGL5089,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,rep_height,26.6,cm,NA
HGL5089,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,wet_mass,0.452,g,NA
HGL5089,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,dry_mass,0.0799,g,NA
HGL5089,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,leaf_area,9.376,cm2,NA
HGL5089,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,leaf_thickness,0.32433333333333336,mm,NA
HGL5089,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,sla,117.34668335419273,cm2 g-1,NA
HGL5089,2023-12-07,TS,west,3,2400,0,NA,Senecio glaberrimus,ldmc,0.17676991150442478,g g-1,NA
HCH7730,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,veg_height,6.8,cm,NA
HCH7730,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,wet_mass,0.5007,g,NA
HCH7730,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,dry_mass,0.0912,g,NA
HCH7730,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,leaf_area,15.015,cm2,NA
HCH7730,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,leaf_thickness,0.38866666666666666,mm,NA
HCH7730,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,sla,164.63815789473685,cm2 g-1,NA
HCH7730,2023-12-06,TS,east,3,2400,0,NA,Helichrysum ecklonis,ldmc,0.18214499700419412,g g-1,NA
CYS1766,2023-12-06,TS,east,2,2200,2,2,Hermannia woodii,veg_height,2.5,cm,NA
CYS1766,2023-12-06,TS,east,2,2200,2,2,Hermannia woodii,wet_mass,0.1232,g,NA
CYS1766,2023-12-06,TS,east,2,2200,2,2,Hermannia woodii,dry_mass,0.0282,g,NA
CYS1766,2023-12-06,TS,east,2,2200,2,2,Hermannia woodii,leaf_area,5.087,cm2,NA
CYS1766,2023-12-06,TS,east,2,2200,2,2,Hermannia woodii,leaf_thickness,0.238,mm,NA
CYS1766,2023-12-06,TS,east,2,2200,2,2,Hermannia woodii,sla,180.39007092198582,cm2 g-1,NA
CYS1766,2023-12-06,TS,east,2,2200,2,2,Hermannia woodii,ldmc,0.22889610389610388,g g-1,NA
DZH7869,2023-12-08,T,east,4,2600,1,1,Helichrysum aureum,veg_height,1,cm,NA
DZH7869,2023-12-08,T,east,4,2600,1,1,Helichrysum aureum,wet_mass,0.0318,g,NA
DZH7869,2023-12-08,T,east,4,2600,1,1,Helichrysum aureum,dry_mass,0.007,g,NA
DZH7869,2023-12-08,T,east,4,2600,1,1,Helichrysum aureum,leaf_area,1.525,cm2,NA
DZH7869,2023-12-08,T,east,4,2600,1,1,Helichrysum aureum,leaf_thickness,0.3233333333333333,mm,NA
DZH7869,2023-12-08,T,east,4,2600,1,1,Helichrysum aureum,sla,217.85714285714283,cm2 g-1,NA
DZH7869,2023-12-08,T,east,4,2600,1,1,Helichrysum aureum,ldmc,0.220125786163522,g g-1,NA
DIO2976,2023-12-08,TS,west,4,2600,4,1,Senecio glaberrimus,veg_height,13.5,cm,NA
DIO2976,2023-12-08,TS,west,4,2600,4,1,Senecio glaberrimus,wet_mass,0.5332,g,NA
DIO2976,2023-12-08,TS,west,4,2600,4,1,Senecio glaberrimus,dry_mass,0.101,g,NA
DIO2976,2023-12-08,TS,west,4,2600,4,1,Senecio glaberrimus,leaf_area,14.073,cm2,NA
DIO2976,2023-12-08,TS,west,4,2600,4,1,Senecio glaberrimus,leaf_thickness,0.431,mm,NA
DIO2976,2023-12-08,TS,west,4,2600,4,1,Senecio glaberrimus,sla,139.33663366336634,cm2 g-1,NA
DIO2976,2023-12-08,TS,west,4,2600,4,1,Senecio glaberrimus,ldmc,0.18942235558889722,g g-1,NA
DAY1076,2023-12-08,T,east,4,2600,2,3,Ficinia cinnamomea,veg_height,19.2,cm,NA
DAY1076,2023-12-08,T,east,4,2600,2,3,Ficinia cinnamomea,wet_mass,0.04775,g,NA
DAY1076,2023-12-08,T,east,4,2600,2,3,Ficinia cinnamomea,dry_mass,0.02105,g,NA
DAY1076,2023-12-08,T,east,4,2600,2,3,Ficinia cinnamomea,leaf_area,4.022,cm2,NA
DAY1076,2023-12-08,T,east,4,2600,2,3,Ficinia cinnamomea,leaf_thickness,0.776,mm,NA
DAY1076,2023-12-08,T,east,4,2600,2,3,Ficinia cinnamomea,sla,191.06888361045134,cm2 g-1,NA
DAY1076,2023-12-08,T,east,4,2600,2,3,Ficinia cinnamomea,ldmc,0.4408376963350785,g g-1,NA
DAV1365,2023-12-08,T,west,4,2600,1,3,Rhodohypoxis baurii,veg_height,6,cm,NA
DAV1365,2023-12-08,T,west,4,2600,1,3,Rhodohypoxis baurii,wet_mass,0.05885,g,NA
DAV1365,2023-12-08,T,west,4,2600,1,3,Rhodohypoxis baurii,dry_mass,0.01275,g,NA
DAV1365,2023-12-08,T,west,4,2600,1,3,Rhodohypoxis baurii,leaf_area,1.8655,cm2,NA
DAV1365,2023-12-08,T,west,4,2600,1,3,Rhodohypoxis baurii,leaf_thickness,0.31466666666666665,mm,NA
DAV1365,2023-12-08,T,west,4,2600,1,3,Rhodohypoxis baurii,sla,146.31372549019608,cm2 g-1,NA
DAV1365,2023-12-08,T,west,4,2600,1,3,Rhodohypoxis baurii,ldmc,0.21665250637213254,g g-1,NA
DAO5270,2023-12-08,T,west,4,2600,1,3,Themeda triandra,veg_height,8.4,cm,NA
DAO5270,2023-12-08,T,west,4,2600,1,3,Themeda triandra,wet_mass,0.01925,g,NA
DAO5270,2023-12-08,T,west,4,2600,1,3,Themeda triandra,dry_mass,0.0069,g,NA
DAO5270,2023-12-08,T,west,4,2600,1,3,Themeda triandra,leaf_area,1.431,cm2,NA
DAO5270,2023-12-08,T,west,4,2600,1,3,Themeda triandra,leaf_thickness,0.12933333333333333,mm,NA
DAO5270,2023-12-08,T,west,4,2600,1,3,Themeda triandra,sla,207.3913043478261,cm2 g-1,NA
DAO5270,2023-12-08,T,west,4,2600,1,3,Themeda triandra,ldmc,0.35844155844155845,g g-1,NA
CSJ0241,2023-12-08,T,east,4,2600,1,1,Themeda triandra,veg_height,18,cm,NA
CSJ0241,2023-12-08,T,east,4,2600,1,1,Themeda triandra,rep_height,12,cm,NA
CSJ0241,2023-12-08,T,east,4,2600,1,1,Themeda triandra,wet_mass,0.01895,g,NA
CSJ0241,2023-12-08,T,east,4,2600,1,1,Themeda triandra,dry_mass,0.00795,g,NA
CSJ0241,2023-12-08,T,east,4,2600,1,1,Themeda triandra,leaf_area,1.882,cm2,NA
CSJ0241,2023-12-08,T,east,4,2600,1,1,Themeda triandra,leaf_thickness,0.10233333333333333,mm,NA
CSJ0241,2023-12-08,T,east,4,2600,1,1,Themeda triandra,sla,236.72955974842765,cm2 g-1,NA
CSJ0241,2023-12-08,T,east,4,2600,1,1,Themeda triandra,ldmc,0.41952506596306066,g g-1,NA
DDD7546,2023-12-08,T,east,4,2600,2,1,Themeda triandra,veg_height,16.4,cm,NA
DDD7546,2023-12-08,T,east,4,2600,2,1,Themeda triandra,rep_height,17.3,cm,NA
DDD7546,2023-12-08,T,east,4,2600,2,1,Themeda triandra,wet_mass,0.030799999999999998,g,NA
DDD7546,2023-12-08,T,east,4,2600,2,1,Themeda triandra,dry_mass,0.011966666666666667,g,NA
DDD7546,2023-12-08,T,east,4,2600,2,1,Themeda triandra,leaf_area,2.8223333333333334,cm2,NA
DDD7546,2023-12-08,T,east,4,2600,2,1,Themeda triandra,leaf_thickness,0.20133333333333334,mm,NA
DDD7546,2023-12-08,T,east,4,2600,2,1,Themeda triandra,sla,235.84958217270193,cm2 g-1,NA
DDD7546,2023-12-08,T,east,4,2600,2,1,Themeda triandra,ldmc,0.38852813852813856,g g-1,NA
DAN8357,2023-12-08,T,west,4,2600,1,3,Ursinia montana,veg_height,1.5,cm,NA
DAN8357,2023-12-08,T,west,4,2600,1,3,Ursinia montana,wet_mass,0.021175,g,NA
DAN8357,2023-12-08,T,west,4,2600,1,3,Ursinia montana,dry_mass,0.003475,g,NA
DAN8357,2023-12-08,T,west,4,2600,1,3,Ursinia montana,leaf_area,0.48425,cm2,NA
DAN8357,2023-12-08,T,west,4,2600,1,3,Ursinia montana,leaf_thickness,0.611,mm,NA
DAN8357,2023-12-08,T,west,4,2600,1,3,Ursinia montana,sla,139.3525179856115,cm2 g-1,NA
DAN8357,2023-12-08,T,west,4,2600,1,3,Ursinia montana,ldmc,0.1641086186540732,g g-1,NA
DYY0614,2023-12-08,T,west,4,2600,4,1,Hirpicium armeriodes,veg_height,3.4,cm,NA
DYY0614,2023-12-08,T,west,4,2600,4,1,Hirpicium armeriodes,wet_mass,0.03276,g,NA
DYY0614,2023-12-08,T,west,4,2600,4,1,Hirpicium armeriodes,dry_mass,0.00836,g,NA
DYY0614,2023-12-08,T,west,4,2600,4,1,Hirpicium armeriodes,leaf_area,0.7194,cm2,NA
DYY0614,2023-12-08,T,west,4,2600,4,1,Hirpicium armeriodes,leaf_thickness,0.5696666666666667,mm,NA
DYY0614,2023-12-08,T,west,4,2600,4,1,Hirpicium armeriodes,sla,86.05263157894738,cm2 g-1,NA
DYY0614,2023-12-08,T,west,4,2600,4,1,Hirpicium armeriodes,ldmc,0.25518925518925517,g g-1,NA
CSR6921,2023-12-08,T,east,4,2600,1,3,Thesium sp2,veg_height,18.4,cm,NA
CSR6921,2023-12-08,T,east,4,2600,1,3,Thesium sp2,wet_mass,0.00472,g,NA
CSR6921,2023-12-08,T,east,4,2600,1,3,Thesium sp2,dry_mass,0.00173,g,NA
CSR6921,2023-12-08,T,east,4,2600,1,3,Thesium sp2,leaf_area,0.1385,cm2,NA
CSR6921,2023-12-08,T,east,4,2600,1,3,Thesium sp2,leaf_thickness,0.41933333333333334,mm,NA
CSR6921,2023-12-08,T,east,4,2600,1,3,Thesium sp2,sla,80.0578034682081,cm2 g-1,NA
CSR6921,2023-12-08,T,east,4,2600,1,3,Thesium sp2,ldmc,0.3665254237288135,g g-1,NA
DZD0385,2023-12-08,T,east,4,2600,1,2,Helichrysum aureum,veg_height,3,cm,NA
DZD0385,2023-12-08,T,east,4,2600,1,2,Helichrysum aureum,wet_mass,0.0795,g,NA
DZD0385,2023-12-08,T,east,4,2600,1,2,Helichrysum aureum,dry_mass,0.0115,g,NA
DZD0385,2023-12-08,T,east,4,2600,1,2,Helichrysum aureum,leaf_area,3.37,cm2,NA
DZD0385,2023-12-08,T,east,4,2600,1,2,Helichrysum aureum,leaf_thickness,0.265,mm,NA
DZD0385,2023-12-08,T,east,4,2600,1,2,Helichrysum aureum,sla,293.04347826086956,cm2 g-1,NA
DZD0385,2023-12-08,T,east,4,2600,1,2,Helichrysum aureum,ldmc,0.14465408805031446,g g-1,NA
CSF2229,2023-12-08,T,east,4,2600,1,3,Themeda triandra,veg_height,12.8,cm,NA
CSF2229,2023-12-08,T,east,4,2600,1,3,Themeda triandra,wet_mass,0.025566666666666668,g,NA
CSF2229,2023-12-08,T,east,4,2600,1,3,Themeda triandra,dry_mass,0.009766666666666667,g,NA
CSF2229,2023-12-08,T,east,4,2600,1,3,Themeda triandra,leaf_area,2.0803333333333334,cm2,NA
CSF2229,2023-12-08,T,east,4,2600,1,3,Themeda triandra,leaf_thickness,0.10233333333333333,mm,NA
CSF2229,2023-12-08,T,east,4,2600,1,3,Themeda triandra,sla,213.0034129692833,cm2 g-1,NA
CSF2229,2023-12-08,T,east,4,2600,1,3,Themeda triandra,ldmc,0.38200782268578876,g g-1,NA
CZO6489,2023-12-08,T,west,4,2600,1,1,Aristea woodii,veg_height,10.5,cm,NA
CZO6489,2023-12-08,T,west,4,2600,1,1,Aristea woodii,rep_height,19,cm,NA
CZO6489,2023-12-08,T,west,4,2600,1,1,Aristea woodii,wet_mass,0.3349,g,NA
CZO6489,2023-12-08,T,west,4,2600,1,1,Aristea woodii,dry_mass,0.0907,g,NA
CZO6489,2023-12-08,T,west,4,2600,1,1,Aristea woodii,leaf_area,6.611,cm2,NA
CZO6489,2023-12-08,T,west,4,2600,1,1,Aristea woodii,leaf_thickness,0.656,mm,NA
CZO6489,2023-12-08,T,west,4,2600,1,1,Aristea woodii,sla,72.888643880926125,cm2 g-1,NA
CZO6489,2023-12-08,T,west,4,2600,1,1,Aristea woodii,ldmc,0.27082711257091674,g g-1,NA
CVR5091,2023-12-08,T,west,4,2600,1,1,Anthospermum streyi,veg_height,10.5,cm,NA
CVR5091,2023-12-08,T,west,4,2600,1,1,Anthospermum streyi,wet_mass,0.0011416666666666667,g,NA
CVR5091,2023-12-08,T,west,4,2600,1,1,Anthospermum streyi,dry_mass,4.6666666666666666e-4,g,NA
CVR5091,2023-12-08,T,west,4,2600,1,1,Anthospermum streyi,leaf_area,0.05858333333333333,cm2,NA
CVR5091,2023-12-08,T,west,4,2600,1,1,Anthospermum streyi,leaf_thickness,0.21633333333333332,mm,NA
CVR5091,2023-12-08,T,west,4,2600,1,1,Anthospermum streyi,sla,125.53571428571428,cm2 g-1,NA
CVR5091,2023-12-08,T,west,4,2600,1,1,Anthospermum streyi,ldmc,0.40875912408759124,g g-1,NA
CSN9741,2023-12-08,T,east,4,2600,1,2,Tenaxia disticha,veg_height,34,cm,NA
CSN9741,2023-12-08,T,east,4,2600,1,2,Tenaxia disticha,wet_mass,0.0944,g,NA
CSN9741,2023-12-08,T,east,4,2600,1,2,Tenaxia disticha,dry_mass,0.0333,g,NA
CSN9741,2023-12-08,T,east,4,2600,1,2,Tenaxia disticha,leaf_area,3.758,cm2,NA
CSN9741,2023-12-08,T,east,4,2600,1,2,Tenaxia disticha,leaf_thickness,0.18266666666666667,mm,NA
CSN9741,2023-12-08,T,east,4,2600,1,2,Tenaxia disticha,sla,112.85285285285285,cm2 g-1,NA
CSN9741,2023-12-08,T,east,4,2600,1,2,Tenaxia disticha,ldmc,0.35275423728813565,g g-1,NA
CTW4872,2023-12-08,T,west,4,2600,1,2,Lotononis lotononoides,veg_height,10.6,cm,NA
CTW4872,2023-12-08,T,west,4,2600,1,2,Lotononis lotononoides,wet_mass,0.00756,g,NA
CTW4872,2023-12-08,T,west,4,2600,1,2,Lotononis lotononoides,dry_mass,0.00212,g,NA
CTW4872,2023-12-08,T,west,4,2600,1,2,Lotononis lotononoides,leaf_area,0.199,cm2,NA
CTW4872,2023-12-08,T,west,4,2600,1,2,Lotononis lotononoides,leaf_thickness,0.4296666666666667,mm,NA
CTW4872,2023-12-08,T,west,4,2600,1,2,Lotononis lotononoides,sla,93.8679245283019,cm2 g-1,NA
CTW4872,2023-12-08,T,west,4,2600,1,2,Lotononis lotononoides,ldmc,0.2804232804232804,g g-1,NA
CSV4830,2023-12-08,T,east,4,2600,1,5,Helichrysum aureum,veg_height,0.5,cm,NA
CSV4830,2023-12-08,T,east,4,2600,1,5,Helichrysum aureum,wet_mass,0.00875,g,NA
CSV4830,2023-12-08,T,east,4,2600,1,5,Helichrysum aureum,dry_mass,0.00245,g,NA
CSV4830,2023-12-08,T,east,4,2600,1,5,Helichrysum aureum,leaf_area,0.4505,cm2,NA
CSV4830,2023-12-08,T,east,4,2600,1,5,Helichrysum aureum,leaf_thickness,0.20800000000000002,mm,NA
CSV4830,2023-12-08,T,east,4,2600,1,5,Helichrysum aureum,sla,183.87755102040816,cm2 g-1,NA
CSV4830,2023-12-08,T,east,4,2600,1,5,Helichrysum aureum,ldmc,0.27999999999999997,g g-1,NA
CZW2401,2023-12-08,T,west,4,2600,1,3,Tenaxia disticha,veg_height,23.5,cm,NA
CZW2401,2023-12-08,T,west,4,2600,1,3,Tenaxia disticha,wet_mass,0.04443333333333333,g,NA
CZW2401,2023-12-08,T,west,4,2600,1,3,Tenaxia disticha,dry_mass,0.019766666666666665,g,NA
CZW2401,2023-12-08,T,west,4,2600,1,3,Tenaxia disticha,leaf_area,1.094,cm2,NA
CZW2401,2023-12-08,T,west,4,2600,1,3,Tenaxia disticha,leaf_thickness,0.362,mm,NA
CZW2401,2023-12-08,T,west,4,2600,1,3,Tenaxia disticha,sla,55.34569983136595,cm2 g-1,NA
