Year,Date,Gradient,Site,PlotID,Variable,Value,Elevation_m,Latitude_N,Longitude_E
2018,2018-07-18,C,6,E,Bryophytes,40,260.5,78.207,15.698
2018,2018-07-18,C,6,E,Lichen_soil,5,260.5,78.207,15.698
2018,2018-07-18,C,6,E,Lichen_rock,NA,260.5,78.207,15.698
2018,2018-07-18,C,6,E,Rock,0.1,260.5,78.207,15.698
2018,2018-07-18,C,6,E,BareGround,0.1,260.5,78.207,15.698
2018,2018-07-18,C,6,E,BioCrust,6,260.5,78.207,15.698
2018,2018-07-18,C,6,E,Litter,0.5,260.5,78.207,15.698
2018,2018-07-18,C,6,F,MedianHeight_cm,2,260.5,78.207,15.698
2018,2018-07-18,C,6,F,MaxHeight_cm,6,260.5,78.207,15.698
2018,2018-07-18,C,6,F,Vascular,20,260.5,78.207,15.698
2018,2018-07-18,C,6,F,Bryophytes,40,260.5,78.207,15.698
2018,2018-07-18,C,6,F,Lichen_soil,10,260.5,78.207,15.698
2018,2018-07-18,C,6,F,Lichen_rock,NA,260.5,78.207,15.698
2018,2018-07-18,C,6,F,Rock,2,260.5,78.207,15.698
2018,2018-07-18,C,6,F,BareGround,12,260.5,78.207,15.698
2018,2018-07-18,C,6,F,BioCrust,15,260.5,78.207,15.698
2018,2018-07-18,C,6,F,Litter,2,260.5,78.207,15.698
2018,2018-07-19,C,7,B,MedianHeight_cm,1,273.7,78.207,15.698
2018,2018-07-19,C,7,B,MaxHeight_cm,9,273.7,78.207,15.698
2018,2018-07-19,C,7,B,Vascular,15,273.7,78.207,15.698
2018,2018-07-19,C,7,B,Bryophytes,15,273.7,78.207,15.698
2018,2018-07-19,C,7,B,Lichen_soil,60,273.7,78.207,15.698
2018,2018-07-19,C,7,B,Lichen_rock,NA,273.7,78.207,15.698
2018,2018-07-19,C,7,B,Rock,0,273.7,78.207,15.698
2018,2018-07-19,C,7,B,BareGround,0.5,273.7,78.207,15.698
2018,2018-07-19,C,7,B,BioCrust,20,273.7,78.207,15.698
2018,2018-07-19,C,7,B,Litter,10,273.7,78.207,15.698
2018,2018-07-19,C,7,C,MedianHeight_cm,1.5,273.7,78.207,15.698
2018,2018-07-19,C,7,C,MaxHeight_cm,5.7,273.7,78.207,15.698
2018,2018-07-19,C,7,C,Vascular,35,273.7,78.207,15.698
2018,2018-07-19,C,7,C,Bryophytes,35,273.7,78.207,15.698
2018,2018-07-19,C,7,C,Lichen_soil,25,273.7,78.207,15.698
2018,2018-07-19,C,7,C,Lichen_rock,NA,273.7,78.207,15.698
2018,2018-07-19,C,7,C,Rock,2,273.7,78.207,15.698
2018,2018-07-19,C,7,C,BareGround,5,273.7,78.207,15.698
2018,2018-07-19,C,7,C,BioCrust,15,273.7,78.207,15.698
2018,2018-07-19,C,7,C,Litter,7,273.7,78.207,15.698
2018,2018-07-19,C,7,D,MedianHeight_cm,3,273.7,78.207,15.698
2018,2018-07-19,C,7,D,MaxHeight_cm,6.5,273.7,78.207,15.698
2018,2018-07-19,C,7,D,Vascular,10,273.7,78.207,15.698
2018,2018-07-19,C,7,D,Bryophytes,10,273.7,78.207,15.698
2018,2018-07-19,C,7,D,Lichen_soil,8,273.7,78.207,15.698
2018,2018-07-19,C,7,D,Lichen_rock,NA,273.7,78.207,15.698
2018,2018-07-19,C,7,D,Rock,3,273.7,78.207,15.698
2018,2018-07-19,C,7,D,BareGround,10,273.7,78.207,15.698
2018,2018-07-19,C,7,D,BioCrust,8,273.7,78.207,15.698
2018,2018-07-19,C,7,D,Litter,50,273.7,78.207,15.698
2018,2018-07-19,C,7,A,MedianHeight_cm,3,273.7,78.207,15.698
2018,2018-07-19,C,7,A,MaxHeight_cm,8,273.7,78.207,15.698
2018,2018-07-19,C,7,A,Vascular,10,273.7,78.207,15.698
2018,2018-07-19,C,7,A,Bryophytes,30,273.7,78.207,15.698
2018,2018-07-19,C,7,A,Lichen_soil,NA,273.7,78.207,15.698
2018,2018-07-19,C,7,A,Lichen_rock,5,273.7,78.207,15.698
2018,2018-07-19,C,7,A,Rock,15,273.7,78.207,15.698
2018,2018-07-19,C,7,A,BareGround,5,273.7,78.207,15.698
2018,2018-07-19,C,7,A,BioCrust,5,273.7,78.207,15.698
2018,2018-07-19,C,7,A,Litter,10,273.7,78.207,15.698
