datetime,date,elevation,treatment,plot,tier,site,latitude,longitude,plot_id,area,ndvi,ndvi_change
NA,2020-03-12,NA,b,3,Peru_2020,WAY,NA,NA,PE_WAY_B_3,Peru,0.19909293251813248,0.001406290948819701
NA,2020-03-12,NA,b,4,Peru_2020,WAY,NA,NA,PE_WAY_B_4,Peru,0.141170975420739,0.001541133362007542
NA,2020-03-12,NA,b,5,Peru_2020,WAY,NA,NA,PE_WAY_B_5,Peru,0.141170975420739,0.001541133362007542
NA,2020-03-12,NA,c,1,Peru_2020,WAY,NA,NA,PE_WAY_C_1,Peru,0.12462365826156073,0.0019157460918903177
NA,2020-03-12,NA,c,2,Peru_2020,WAY,NA,NA,PE_WAY_C_2,Peru,0.12724808858463318,0.0024909582734701785
NA,2020-03-12,NA,c,3,Peru_2020,WAY,NA,NA,PE_WAY_C_3,Peru,0.12480311834878899,0.0024201465141881033
NA,2020-03-12,NA,c,4,Peru_2020,WAY,NA,NA,PE_WAY_C_4,Peru,0.10178673276021596,0.0030239264627805983
NA,2020-03-12,NA,c,5,Peru_2020,WAY,NA,NA,PE_WAY_C_5,Peru,0.10342113363180813,0.003066282580269763
2022-07-24T12:06:27Z,2022-07-24,469,c,TTC 141,Norway_2022,Vik,60.8802,7.1699,NO_Vik_A_TTC 141,Norway,0.6771096592253036,-5.972785113986245e-4
2022-07-24T12:02:38Z,2022-07-24,469,c,TTC 141,Norway_2022,Vik,60.8802,7.1699,NO_Vik_A_TTC 141,Norway,0.6771096592253036,-5.972785113986245e-4
2022-07-24T12:55:58Z,2022-07-24,469,c,TTC 146,Norway_2022,Vik,60.8802,7.1699,NO_Vik_A_TTC 146,Norway,0.6771096592253036,-5.972785113986245e-4
2022-07-24T12:51:48Z,2022-07-24,469,c,TTC 146,Norway_2022,Vik,60.8802,7.1699,NO_Vik_A_TTC 146,Norway,0.6771096592253036,-5.972785113986245e-4
2022-07-27T12:34:26Z,2022-07-27,2089,c,4 AN1C 4,Norway_2022,Lia,60.8599,7.195,NO_Lia_A_4 AN1C 4,Norway,0.36538224270861835,0.001988224620647072
2022-07-27T12:30:36Z,2022-07-27,2089,c,4 AN1C 4,Norway_2022,Lia,60.8599,7.195,NO_Lia_A_4 AN1C 4,Norway,0.36538224270861835,0.001988224620647072
2022-07-27T12:42:54Z,2022-07-27,2089,c,27 AN3C 27,Norway_2022,Lia,60.8599,7.195,NO_Lia_A_27 AN3C 27,Norway,0.36538224270861835,0.001988224620647072
2022-07-27T12:38:58Z,2022-07-27,2089,c,27 AN3C 27,Norway_2022,Lia,60.8599,7.195,NO_Lia_A_27 AN3C 27,Norway,0.36538224270861835,0.001988224620647072
2022-07-27T12:52:15Z,2022-07-27,2089,c,77 AN2C 77,Norway_2022,Lia,60.8599,7.195,NO_Lia_A_77 AN2C 77,Norway,0.36538224270861835,0.001988224620647072
2022-07-27T12:48:14Z,2022-07-27,2089,c,77 AN2C 77,Norway_2022,Lia,60.8599,7.195,NO_Lia_A_77 AN2C 77,Norway,0.36538224270861835,0.001988224620647072
2022-07-28T12:03:43Z,2022-07-28,1256,c,109 AN3C 109,Norway_2022,Joa,60.8618,7.168,NO_Joa_A_109 AN3C 109,Norway,0.7430075994040453,0.002968936631689123
2022-07-28T12:28:27Z,2022-07-28,1256,c,81 AN1C 81,Norway_2022,Joa,60.8618,7.168,NO_Joa_A_81 AN1C 81,Norway,0.7430075994040453,0.002968936631689123
2022-07-28T12:24:40Z,2022-07-28,1256,c,81 AN1C 81,Norway_2022,Joa,60.8618,7.168,NO_Joa_A_81 AN1C 81,Norway,0.7430075994040453,0.002968936631689123
2022-07-28T12:46:58Z,2022-07-28,1256,c,156 AN2C 156,Norway_2022,Joa,60.8618,7.168,NO_Joa_A_156 AN2C 156,Norway,0.7430075994040453,0.002968936631689123
2022-07-28T12:42:46Z,2022-07-28,1256,c,156 AN2C 156,Norway_2022,Joa,60.8618,7.168,NO_Joa_A_156 AN2C 156,Norway,0.7430075994040453,0.002968936631689123
2022-07-30T12:06:50Z,2022-07-30,1432,c,TTC 110,Norway_2022,Hog,60.876,7.17666,NO_Hog_A_TTC 110,Norway,0.8448923220224464,-6.086217047535092e-4
2022-07-30T12:02:35Z,2022-07-30,1432,c,TTC 110,Norway_2022,Hog,60.876,7.17666,NO_Hog_A_TTC 110,Norway,0.8448923220224464,-6.086217047535092e-4
2022-07-30T12:15:20Z,2022-07-30,1432,c,TTC 115,Norway_2022,Hog,60.876,7.17666,NO_Hog_A_TTC 115,Norway,0.8448923220224464,-6.086217047535092e-4
2022-07-30T12:11:20Z,2022-07-30,1432,c,TTC 115,Norway_2022,Hog,60.876,7.17666,NO_Hog_A_TTC 115,Norway,0.8448923220224464,-6.086217047535092e-4
2022-07-30T12:55:50Z,2022-07-30,1432,c,TTC 101,Norway_2022,Hog,60.876,7.17666,NO_Hog_A_TTC 101,Norway,0.8448923220224464,-6.086217047535092e-4
2022-07-30T12:51:30Z,2022-07-30,1432,c,TTC 101,Norway_2022,Hog,60.876,7.17666,NO_Hog_A_TTC 101,Norway,0.8448923220224464,-6.086217047535092e-4
NA,2018-07-17,80,otc,BIS-1,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_1,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,otc,BIS-1,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_1,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,BIS-10,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_10,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,BIS-10,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_10,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,BIS-2,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_2,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,BIS-2,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_2,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,BIS-3,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_3,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-17,80,otc,BIS-4,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_4,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,otc,BIS-4,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_4,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,BIS-5,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_5,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,otc,BIS-5,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_5,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,BIS-6,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_6,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,BIS-6,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_6,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,BIS-7,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_7,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-17,80,c,BIS-8,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_8,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,BIS-8,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_8,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,BIS-9,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXBIS_9,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-17,80,c,CAS-1,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_1,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,CAS-1,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_1,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,CAS-10,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_10,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,CAS-10,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_10,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,CAS-2,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_2,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-17,80,c,CAS-3,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_3,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,CAS-3,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_3,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,CAS-4,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_4,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-17,80,otc,CAS-5,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_5,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-17,80,otc,CAS-6,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_6,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,otc,CAS-6,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_6,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,CAS-7,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_7,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,CAS-7,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_7,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,CAS-8,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_8,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,otc,CAS-8,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_8,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,CAS-9,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_9,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,CAS-9,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXCAS_9,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,DRY-1,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_1,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,DRY-1,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_1,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,DRY-10,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_10,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-17,80,c,DRY-2,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_2,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,DRY-2,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_2,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,DRY-3,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_3,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,otc,DRY-3,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_3,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,DRY-4,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_4,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,otc,DRY-4,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_4,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,DRY-5,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_5,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,DRY-5,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_5,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,DRY-6,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_6,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,otc,DRY-6,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_6,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,DRY-7,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_7,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,DRY-7,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_7,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,c,DRY-8,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_8,Svalbard,0.3631180279912794,0.018299663739199723
NA,2018-07-23,80,c,DRY-8,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_8,Svalbard,0.4625702071683631,0.013797563012901859
NA,2018-07-17,80,otc,DRY-9,Svalbard_2018,ITEX,78.183,15.75,SV_ITEXDRY_9,Svalbard,0.3631180279912794,0.018299663739199723
NA,2009-06-15,2699,NA,1,Colorado_2009,cbt,38.8818976676,-106.9802689902,US_cbt1,USA,0.3328768231638691,0.01330455103200115
NA,2009-06-15,2699,NA,2,Colorado_2009,cbt,38.8818976676,-106.9802689902,US_cbt2,USA,0.3328768231638691,0.01330455103200115
NA,2009-06-15,2699,NA,3,Colorado_2009,cbt,38.8818976676,-106.9802689902,US_cbt3,USA,0.3328768231638691,0.01330455103200115
NA,2009-06-15,2699,NA,4,Colorado_2009,cbt,38.8818976676,-106.9802689902,US_cbt4,USA,0.3328768231638691,0.01330455103200115
NA,2009-06-15,2699,NA,5,Colorado_2009,cbt,38.8818976676,-106.9802689902,US_cbt5,USA,0.3328768231638691,0.01330455103200115
NA,2009-06-16,2811,NA,1,Colorado_2009,road,38.8968994912,-106.9786007326,US_road1,USA,0.24781443947894535,0.01287481634545784
NA,2009-06-16,2811,NA,2,Colorado_2009,road,38.8968994912,-106.9786007326,US_road2,USA,0.24781443947894535,0.01287481634545784
NA,2009-06-16,2811,NA,3,Colorado_2009,road,38.8968994912,-106.9786007326,US_road3,USA,0.24781443947894535,0.01287481634545784
NA,2009-06-16,2811,NA,4,Colorado_2009,road,38.8968994912,-106.9786007326,US_road4,USA,0.24781443947894535,0.01287481634545784
NA,2009-06-16,2811,NA,5,Colorado_2009,road,38.8968994912,-106.9786007326,US_road5,USA,0.24781443947894535,0.01287481634545784
NA,2009-06-23,3171,NA,1,Colorado_2009,pfeiler,38.9608656524,-107.0314421354,US_pfeiler1,USA,0.27729300028746556,0.013881359872660648
NA,2009-06-23,3171,NA,2,Colorado_2009,pfeiler,38.9608656524,-107.0314421354,US_pfeiler2,USA,0.27729300028746556,0.013881359872660648
NA,2009-06-23,3171,NA,3,Colorado_2009,pfeiler,38.9608656524,-107.0314421354,US_pfeiler3,USA,0.27729300028746556,0.013881359872660648
NA,2009-06-23,3171,NA,4,Colorado_2009,pfeiler,38.9608656524,-107.0314421354,US_pfeiler4,USA,0.27729300028746556,0.013881359872660648
NA,2009-06-23,3171,NA,5,Colorado_2009,pfeiler,38.9608656524,-107.0314421354,US_pfeiler5,USA,0.27729300028746556,0.013881359872660648
NA,2009-06-29,3371,NA,1,Colorado_2009,pbm,38.969470887600004,-107.0409444164,US_pbm1,USA,0.2527705958014603,0.008548369832673527
NA,2009-06-29,3371,NA,2,Colorado_2009,pbm,38.969470887600004,-107.0409444164,US_pbm2,USA,0.2527705958014603,0.008548369832673527
NA,2009-06-29,3371,NA,3,Colorado_2009,pbm,38.969470887600004,-107.0409444164,US_pbm3,USA,0.2527705958014603,0.008548369832673527
NA,2009-06-29,3371,NA,4,Colorado_2009,pbm,38.969470887600004,-107.0409444164,US_pbm4,USA,0.2527705958014603,0.008548369832673527
NA,2009-06-29,3371,NA,5,Colorado_2009,pbm,38.969470887600004,-107.0409444164,US_pbm5,USA,0.2527705958014603,0.008548369832673527
NA,2009-07-06,2484,NA,1,Colorado_2009,almont,38.6698886666667,-106.844210666667,US_almont1,USA,0.28176509442110537,0.0030230062298267912
NA,2009-07-06,2484,NA,2,Colorado_2009,almont,38.6698886666667,-106.844210666667,US_almont2,USA,0.28176509442110537,0.0030230062298267912
NA,2009-07-06,2484,NA,3,Colorado_2009,almont,38.6698886666667,-106.844210666667,US_almont3,USA,0.28176509442110537,0.0030230062298267912
NA,2009-07-06,2484,NA,4,Colorado_2009,almont,38.6698886666667,-106.844210666667,US_almont4,USA,0.28176509442110537,0.0030230062298267912
NA,2009-07-06,2484,NA,5,Colorado_2009,almont,38.6698886666667,-106.844210666667,US_almont5,USA,0.28176509442110537,0.0030230062298267912
NA,2010-06-04,2484,NA,1,Colorado_2010,almont,38.6698886666667,-106.844210666667,US_almont1,USA,0.1803636133517697,0.0032259993525557695
NA,2010-06-04,2484,NA,2,Colorado_2010,almont,38.6698886666667,-106.844210666667,US_almont2,USA,0.1803636133517697,0.0032259993525557695
NA,2010-06-04,2484,NA,3,Colorado_2010,almont,38.6698886666667,-106.844210666667,US_almont3,USA,0.1803636133517697,0.0032259993525557695
NA,2010-06-04,2484,NA,4,Colorado_2010,almont,38.6698886666667,-106.844210666667,US_almont4,USA,0.1803636133517697,0.0032259993525557695
NA,2010-06-04,2484,NA,5,Colorado_2010,almont,38.6698886666667,-106.844210666667,US_almont5,USA,0.1803636133517697,0.0032259993525557695
NA,2010-06-07,2699,NA,2,Colorado_2010,cbt,38.8818976676,-106.9802689902,US_cbt2,USA,0.2348445129696453,0.012164671260895876
NA,2010-06-07,2699,NA,3,Colorado_2010,cbt,38.8818976676,-106.9802689902,US_cbt3,USA,0.2348445129696453,0.012164671260895876
NA,2010-06-07,2699,NA,4,Colorado_2010,cbt,38.8818976676,-106.9802689902,US_cbt4,USA,0.2348445129696453,0.012164671260895876
NA,2010-06-07,2699,NA,5,Colorado_2010,cbt,38.8818976676,-106.9802689902,US_cbt5,USA,0.2348445129696453,0.012164671260895876
NA,2010-06-15,2811,NA,1,Colorado_2010,road,38.8968994912,-106.9786007326,US_road1,USA,0.2364688815463517,0.012674548678986236
NA,2010-06-15,2811,NA,2,Colorado_2010,road,38.8968994912,-106.9786007326,US_road2,USA,0.2364688815463517,0.012674548678986236
NA,2010-06-15,2811,NA,3,Colorado_2010,road,38.8968994912,-106.9786007326,US_road3,USA,0.2364688815463517,0.012674548678986236
NA,2010-06-15,2811,NA,4,Colorado_2010,road,38.8968994912,-106.9786007326,US_road4,USA,0.2364688815463517,0.012674548678986236
NA,2010-06-15,2811,NA,5,Colorado_2010,road,38.8968994912,-106.9786007326,US_road5,USA,0.2364688815463517,0.012674548678986236
NA,2010-06-15,2811,NA,6,Colorado_2010,road,38.8968994912,-106.9786007326,US_road6,USA,0.2364688815463517,0.012674548678986236
NA,2010-06-15,2811,NA,7,Colorado_2010,road,38.8968994912,-106.9786007326,US_road7,USA,0.2364688815463517,0.012674548678986236
NA,2010-06-21,3171,NA,1,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler1,USA,0.25159345164796026,0.013527303411652064
NA,2010-06-21,3171,NA,2,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler2,USA,0.25159345164796026,0.013527303411652064
NA,2010-06-21,3171,NA,3,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler3,USA,0.25159345164796026,0.013527303411652064
NA,2010-06-21,3171,NA,4,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler4,USA,0.25159345164796026,0.013527303411652064
NA,2010-06-21,3171,NA,5,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler5,USA,0.25159345164796026,0.013527303411652064
NA,2010-06-21,3171,NA,6,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler6,USA,0.25159345164796026,0.013527303411652064
NA,2010-06-21,3171,NA,7,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler7,USA,0.25159345164796026,0.013527303411652064
NA,2010-06-28,3371,NA,1,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm1,USA,0.24429185620551894,0.008537196207855036
NA,2010-06-28,3371,NA,2,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm2,USA,0.24429185620551894,0.008537196207855036
NA,2010-06-28,3371,NA,3,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm3,USA,0.24429185620551894,0.008537196207855036
NA,2010-06-28,3371,NA,4,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm4,USA,0.24429185620551894,0.008537196207855036
NA,2010-06-28,3371,NA,5,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm5,USA,0.24429185620551894,0.008537196207855036
NA,2010-06-28,3371,NA,6,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm6,USA,0.24429185620551894,0.008537196207855036
NA,2010-06-28,3371,NA,7,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm7,USA,0.24429185620551894,0.008537196207855036
NA,2010-07-12,2699,NA,1,Colorado_2010,cbt,38.8818976676,-106.9802689902,US_cbt1,USA,0.6169657763700789,0.005682783856789608
NA,2010-07-12,2699,NA,2,Colorado_2010,cbt,38.8818976676,-106.9802689902,US_cbt2,USA,0.6169657763700789,0.005682783856789608
NA,2010-07-12,2699,NA,3,Colorado_2010,cbt,38.8818976676,-106.9802689902,US_cbt3,USA,0.6169657763700789,0.005682783856789608
NA,2010-07-12,2699,NA,4,Colorado_2010,cbt,38.8818976676,-106.9802689902,US_cbt4,USA,0.6169657763700789,0.005682783856789608
NA,2010-07-12,2699,NA,5,Colorado_2010,cbt,38.8818976676,-106.9802689902,US_cbt5,USA,0.6169657763700789,0.005682783856789608
NA,2010-07-19,2811,NA,1,Colorado_2010,road,38.8968994912,-106.9786007326,US_road1,USA,0.6067137630227577,0.005785171583550686
NA,2010-07-19,2811,NA,2,Colorado_2010,road,38.8968994912,-106.9786007326,US_road2,USA,0.6067137630227577,0.005785171583550686
NA,2010-07-19,2811,NA,3,Colorado_2010,road,38.8968994912,-106.9786007326,US_road3,USA,0.6067137630227577,0.005785171583550686
NA,2010-07-19,2811,NA,4,Colorado_2010,road,38.8968994912,-106.9786007326,US_road4,USA,0.6067137630227577,0.005785171583550686
NA,2010-07-27,3171,NA,1,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler1,USA,0.6118139619688258,0.0020343414714984465
NA,2010-07-27,3171,NA,2,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler2,USA,0.6118139619688258,0.0020343414714984465
NA,2010-07-27,3171,NA,3,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler3,USA,0.6118139619688258,0.0020343414714984465
NA,2010-07-27,3171,NA,4,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler4,USA,0.6118139619688258,0.0020343414714984465
NA,2010-07-27,3171,NA,5,Colorado_2010,pfeiler,38.9608656524,-107.0314421354,US_pfeiler5,USA,0.6118139619688258,0.0020343414714984465
NA,2010-07-27,3371,NA,1,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm1,USA,0.42932979727521997,0.0019355687101635377
NA,2010-07-27,3371,NA,2,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm2,USA,0.42932979727521997,0.0019355687101635377
NA,2010-07-27,3371,NA,3,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm3,USA,0.42932979727521997,0.0019355687101635377
NA,2010-07-27,3371,NA,4,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm4,USA,0.42932979727521997,0.0019355687101635377
NA,2010-07-27,3371,NA,5,Colorado_2010,pbm,38.969470887600004,-107.0409444164,US_pbm5,USA,0.42932979727521997,0.0019355687101635377
NA,2011-06-06,2484,NA,1,Colorado_2011,almont,38.6698886666667,-106.844210666667,US_almont1,USA,0.18676114931103402,0.003238962104583784
NA,2011-06-06,2484,NA,2,Colorado_2011,almont,38.6698886666667,-106.844210666667,US_almont2,USA,0.18676114931103402,0.003238962104583784
NA,2011-06-06,2484,NA,3,Colorado_2011,almont,38.6698886666667,-106.844210666667,US_almont3,USA,0.18676114931103402,0.003238962104583784
NA,2011-06-06,2484,NA,4,Colorado_2011,almont,38.6698886666667,-106.844210666667,US_almont4,USA,0.18676114931103402,0.003238962104583784
NA,2011-06-06,2484,NA,5,Colorado_2011,almont,38.6698886666667,-106.844210666667,US_almont5,USA,0.18676114931103402,0.003238962104583784
NA,2011-06-13,2699,NA,1,Colorado_2011,cbt,38.8818976676,-106.9802689902,US_cbt1,USA,0.3073617196897447,0.013201759003179575
NA,2011-06-13,2699,NA,2,Colorado_2011,cbt,38.8818976676,-106.9802689902,US_cbt2,USA,0.3073617196897447,0.013201759003179575
NA,2011-06-13,2699,NA,3,Colorado_2011,cbt,38.8818976676,-106.9802689902,US_cbt3,USA,0.3073617196897447,0.013201759003179575
NA,2011-06-13,2699,NA,4,Colorado_2011,cbt,38.8818976676,-106.9802689902,US_cbt4,USA,0.3073617196897447,0.013201759003179575
NA,2011-06-13,2699,NA,5,Colorado_2011,cbt,38.8818976676,-106.9802689902,US_cbt5,USA,0.3073617196897447,0.013201759003179575
NA,2011-06-21,2811,NA,1,Colorado_2011,road,38.8968994912,-106.9786007326,US_road1,USA,0.30785086617655505,0.01343717125018204
NA,2011-06-21,2811,NA,2,Colorado_2011,road,38.8968994912,-106.9786007326,US_road2,USA,0.30785086617655505,0.01343717125018204
NA,2011-06-21,2811,NA,3,Colorado_2011,road,38.8968994912,-106.9786007326,US_road3,USA,0.30785086617655505,0.01343717125018204
NA,2011-06-21,2811,NA,4,Colorado_2011,road,38.8968994912,-106.9786007326,US_road4,USA,0.30785086617655505,0.01343717125018204
NA,2011-06-21,2811,NA,5,Colorado_2011,road,38.8968994912,-106.9786007326,US_road5,USA,0.30785086617655505,0.01343717125018204
NA,2011-06-28,2484,NA,1,Colorado_2011,almont,38.6698886666667,-106.844210666667,US_almont1,USA,0.25717393900149316,0.003142320414536992
NA,2011-06-28,2484,NA,2,Colorado_2011,almont,38.6698886666667,-106.844210666667,US_almont2,USA,0.25717393900149316,0.003142320414536992
NA,2011-06-28,2484,NA,3,Colorado_2011,almont,38.6698886666667,-106.844210666667,US_almont3,USA,0.25717393900149316,0.003142320414536992
NA,2011-06-28,2484,NA,4,Colorado_2011,almont,38.6698886666667,-106.844210666667,US_almont4,USA,0.25717393900149316,0.003142320414536992
NA,2011-06-28,2484,NA,5,Colorado_2011,almont,38.6698886666667,-106.844210666667,US_almont5,USA,0.25717393900149316,0.003142320414536992
NA,2011-07-14,3171,NA,1,Colorado_2011,pfeiler,38.9608656524,-107.0314421354,US_pfeiler1,USA,0.5366334396579924,0.00880904566829066
NA,2011-07-14,3171,NA,2,Colorado_2011,pfeiler,38.9608656524,-107.0314421354,US_pfeiler2,USA,0.5366334396579924,0.00880904566829066
NA,2011-07-14,3171,NA,3,Colorado_2011,pfeiler,38.9608656524,-107.0314421354,US_pfeiler3,USA,0.5366334396579924,0.00880904566829066
NA,2011-07-14,3171,NA,4,Colorado_2011,pfeiler,38.9608656524,-107.0314421354,US_pfeiler4,USA,0.5366334396579924,0.00880904566829066
NA,2011-07-14,3171,NA,5,Colorado_2011,pfeiler,38.9608656524,-107.0314421354,US_pfeiler5,USA,0.5366334396579924,0.00880904566829066
