plot_id,flux_id,date,ndvi,ndvi_change,ndvi_max,ndvi_min,ndvi_avg,annual_mean_temperature,diurnal_temperature_range,temperature_seasonality,annual_precipitation,precipitation_seasonality,KG_climate_classification,T_diff1,T_diff7,T_diff14,T_diff28,esa_worldcover_10,esa_worldcover_50
US_cbt4,US_cbt4529,2018-05-26,0.1374184599301419,0.00835642797753953,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,6.651123809814438,2.198385938008626,2.0755637940906366,2.131881730518644,NA,NA
US_cbt3,US_cbt3237,2012-06-25,0.4824280907504858,0.0110586760324117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,4.545093515184194,4.375178079756472,4.171209242987246,4.016885711276336,NA,NA
US_cbt4,US_cbt4422,2016-06-03,0.2193187592331657,0.01116144726813681,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.0664740880330603,-1.4689201930212628,-0.9510998196072028,-0.957658202307564,NA,NA
US_cbt4,US_cbt4338,2014-07-15,0.6391956715925201,0.0044722511169058,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.5501599841647469,0.8013550046890501,0.7056305325220524,-0.31867377871558666,NA,NA
US_cbt3,US_cbt3187,2011-07-21,0.6610468760499657,0.00240068294143547,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.1729133394029443,0.11069054679265378,-0.7030933955359018,-0.7862738276284773,NA,NA
US_cbt4,US_cbt4534,2018-06-19,0.39856217446796066,0.01242903077780935,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.406829791598831,2.9433286121913333,4.155133836231532,3.753331310030015,NA,NA
US_cbt5,US_cbt5339,2014-07-15,0.6391956715925201,0.0044722511169058,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.5501599841647469,0.8013550046890501,0.7056305325220524,-0.31867377871558666,NA,NA
US_cbt5,US_cbt5443,2016-07-05,0.5808914801053779,0.00780800815709117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.33642603556315365,-1.2239145581684383,0.5742994702051618,0.99732001471141285,NA,NA
US_cbt5,US_cbt5423,2016-06-03,0.2193187592331657,0.01116144726813681,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.0664740880330603,-1.4689201930212628,-0.9510998196072028,-0.957658202307564,NA,NA
US_cbt4,US_cbt4238,2012-06-25,0.4824280907504858,0.0110586760324117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,4.545093515184194,4.375178079756472,4.171209242987246,4.016885711276336,NA,NA
US_cbt4,US_cbt4494,2017-06-29,0.5152124245942427,0.01019280913406037,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.6595657984415553,0.9812736057099798,1.5416349168807688,0.7359549484555679,NA,NA
US_cbt5,US_cbt5530,2018-05-26,0.1374184599301419,0.00835642797753953,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,6.651123809814438,2.198385938008626,2.0755637940906366,2.131881730518644,NA,NA
US_cbt4,US_cbt4479,2017-06-05,0.22998605687553203,0.01141370134030225,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-0.772535133361818,-1.4275219024173778,-1.1422682459392235,-1.4032747147575244,NA,NA
US_cbt2,US_cbt2186,2011-07-21,0.6610468760499657,0.00240068294143547,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.1729133394029443,0.11069054679265378,-0.7030933955359018,-0.7862738276284773,NA,NA
US_cbt5,US_cbt5239,2012-06-25,0.4824280907504858,0.0110586760324117,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,4.545093515184194,4.375178079756472,4.171209242987246,4.016885711276336,NA,NA
US_cbt5,US_cbt5535,2018-06-19,0.39856217446796066,0.01242903077780935,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.406829791598831,2.9433286121913333,4.155133836231532,3.753331310030015,NA,NA
US_cbt5,US_cbt5495,2017-06-29,0.5152124245942427,0.01019280913406037,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,1.6595657984415553,0.9812736057099798,1.5416349168807688,0.7359549484555679,NA,NA
US_cbt1,US_cbt1185,2011-07-21,0.6610468760499657,0.00240068294143547,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.1729133394029443,0.11069054679265378,-0.7030933955359018,-0.7862738276284773,NA,NA
US_cbt5,US_cbt5480,2017-06-05,0.22998605687553203,0.01141370134030225,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,-0.772535133361818,-1.4275219024173778,-1.1422682459392235,-1.4032747147575244,NA,NA
US_cbt1,US_cbt1280,2013-07-01,0.5356308492847418,0.00955218002738747,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.5327057732476295,2.170849282400954,1.5954796261257584,1.9937162338741263,NA,NA
US_cbt2,US_cbt2281,2013-07-01,0.5356308492847418,0.00955218002738747,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.5327057732476295,2.170849282400954,1.5954796261257584,1.9937162338741263,NA,NA
US_cbt3,US_cbt3282,2013-07-01,0.5356308492847418,0.00955218002738747,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.5327057732476295,2.170849282400954,1.5954796261257584,1.9937162338741263,NA,NA
US_cbt4,US_cbt4283,2013-07-01,0.5356308492847418,0.00955218002738747,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.5327057732476295,2.170849282400954,1.5954796261257584,1.9937162338741263,NA,NA
US_cbt5,US_cbt5284,2013-07-01,0.5356308492847418,0.00955218002738747,0.6714369556312606,0.00225499134838129,0.1882234628535863,2.35,13.4,7.85,790.1,16.7,20,0.5327057732476295,2.170849282400954,1.5954796261257584,1.9937162338741263,NA,NA
SA_2800west5,SA_2800west5617,2023-12-10,0.4367345230352001,0.00361879493714489,0.5545967418119891,0.20347608490423583,0.3930974163119256,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2800west3,SA_2800west3615,2023-12-10,0.44252333466098087,0.0036504487981169,0.5610267039239389,0.20721787254988408,0.3944954000707936,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2800east5,SA_2800east5612,2023-12-10,0.425901127124474,0.00280081139783103,0.5360245018115927,0.23760535414018016,0.3908935315338127,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2800west4,SA_2800west4616,2023-12-10,0.44252333466098087,0.0036504487981169,0.5610267039239389,0.20721787254988408,0.3944954000707936,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2800west1,SA_2800west1613,2023-12-10,0.4284271437237862,0.00365691310158816,0.5541212904343542,0.20036809347097667,0.39195393484887264,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2800east4,SA_2800east4620,2023-12-10,0.425901127124474,0.00280081139783103,0.5360245018115927,0.23760535414018016,0.3908935315338127,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2800east4,SA_2800east4621,2023-12-10,0.425901127124474,0.00280081139783103,0.5360245018115927,0.23760535414018016,0.3908935315338127,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2800west2,SA_2800west2614,2023-12-10,0.4284271437237862,0.00365691310158816,0.5541212904343542,0.20036809347097667,0.39195393484887264,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2800east1,SA_2800east1610,2023-12-10,0.50452861382539,0.00299338236554733,0.6102914625438488,0.26285377703077234,0.4376323463243645,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2800east3,SA_2800east3611,2023-12-10,0.4285702234823138,0.0027022229387103,0.5329675425900589,0.24217422094852892,0.3910357228082432,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
SA_2800east2,SA_2800east2619,2023-12-10,0.50452861382539,0.00299338236554733,0.6102914625438488,0.26285377703077234,0.4376323463243645,7.85,11.3,4.15,1452.5,73.5,16,-1.5777190314398908,0.8800481099930995,2.0950989889720084,2.4136531254601845,NA,NA
US_road1,US_road1265,2013-05-28,0.11967324595342872,0.00805745029447158,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.6336871041192111,2.022311573936828,0.8728275177970772,-0.12302807550581774,NA,NA
US_road2,US_road2266,2013-05-28,0.11967324595342872,0.00805745029447158,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.6336871041192111,2.022311573936828,0.8728275177970772,-0.12302807550581774,NA,NA
US_road1,US_road1481,2017-06-07,0.19962002034897308,0.01092377201678547,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.7953009287516064,-1.2230905835590642,-1.0257856020851737,-1.4973473995450948,NA,NA
US_road3,US_road3267,2013-05-28,0.11967324595342872,0.00805745029447158,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.6336871041192111,2.022311573936828,0.8728275177970772,-0.12302807550581774,NA,NA
US_road4,US_road4484,2017-06-07,0.19962002034897308,0.01092377201678547,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.7953009287516064,-1.2230905835590642,-1.0257856020851737,-1.4973473995450948,NA,NA
US_road5,US_road5485,2017-06-07,0.19962002034897308,0.01092377201678547,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.7953009287516064,-1.2230905835590642,-1.0257856020851737,-1.4973473995450948,NA,NA
US_road2,US_road2482,2017-06-07,0.19962002034897308,0.01092377201678547,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.7953009287516064,-1.2230905835590642,-1.0257856020851737,-1.4973473995450948,NA,NA
US_road4,US_road4268,2013-05-28,0.11967324595342872,0.00805745029447158,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.6336871041192111,2.022311573936828,0.8728275177970772,-0.12302807550581774,NA,NA
US_road1,US_road1449,2016-07-07,0.5431742426573998,0.00865511599280044,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.9458474900987248,-1.2962772732689256,0.143920208158951,1.0929839822981098,NA,NA
US_road3,US_road3483,2017-06-07,0.19962002034897308,0.01092377201678547,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.7953009287516064,-1.2230905835590642,-1.0257856020851737,-1.4973473995450948,NA,NA
US_road5,US_road5269,2013-05-28,0.11967324595342872,0.00805745029447158,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.6336871041192111,2.022311573936828,0.8728275177970772,-0.12302807550581774,NA,NA
US_road1,US_road1165,2011-06-21,0.3540823374655126,0.01229381074850127,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-6.317675632900644,-4.071977463979572,-2.763715146079897,-1.5505000129578574,NA,NA
US_road1,US_road1424,2016-06-07,0.20924919144768708,0.01115395992115665,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.9483531951904488,-0.8056249830457833,-1.2889847376989936,-0.8360671906244153,NA,NA
US_road1,US_road1561,2018-05-27,0.11333005299987478,0.00774776156072495,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,4.235056749979679,2.788350931803389,2.1313509063115235,2.176234468581186,NA,NA
US_road2,US_road2166,2011-06-21,0.3540823374655126,0.01229381074850127,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-6.317675632900644,-4.071977463979572,-2.763715146079897,-1.5505000129578574,NA,NA
US_road3,US_road3167,2011-06-21,0.3540823374655126,0.01229381074850127,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-6.317675632900644,-4.071977463979572,-2.763715146079897,-1.5505000129578574,NA,NA
US_road1,US_road1340,2014-07-17,0.6143287492870814,0.00575658096155412,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-4.214539718627925,-0.26817176758296846,0.35553646844530995,-0.3104151173243448,NA,NA
US_road2,US_road2450,2016-07-07,0.5431742426573998,0.00865511599280044,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.9458474900987248,-1.2962772732689256,0.143920208158951,1.0929839822981098,NA,NA
US_road1,US_road1501,2017-07-03,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.4647043016222021,0.44409659249440914,0.9558177433316608,0.9013567296285458,NA,NA
US_road4,US_road4168,2011-06-21,0.3540823374655126,0.01229381074850127,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-6.317675632900644,-4.071977463979572,-2.763715146079897,-1.5505000129578574,NA,NA
US_road1,US_road1566,2018-06-20,0.3421288867143266,0.01234426474001487,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.5971820195516138,2.2642118242051836,3.757285505627829,3.752694343385244,NA,NA
US_road5,US_road5169,2011-06-21,0.3540823374655126,0.01229381074850127,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-6.317675632900644,-4.071977463979572,-2.763715146079897,-1.5505000129578574,NA,NA
US_road2,US_road2425,2016-06-07,0.20924919144768708,0.01115395992115665,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.9483531951904488,-0.8056249830457833,-1.2889847376989936,-0.8360671906244153,NA,NA
US_road1,US_road1394,2015-07-03,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,1.60219468010796,2.4662311008998223,3.12214490194169,1.3870427366286986,NA,NA
US_road2,US_road2502,2017-07-03,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.4647043016222021,0.44409659249440914,0.9558177433316608,0.9013567296285458,NA,NA
US_road2,US_road2562,2018-05-27,0.11333005299987478,0.00774776156072495,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,4.235056749979679,2.788350931803389,2.1313509063115235,2.176234468581186,NA,NA
US_road5,US_road5289,2013-07-08,0.5431742426573998,0.00865511599280044,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.23672201368545664,0.8119193485804939,1.4913843154907251,1.957659504148694,NA,NA
US_road2,US_road2341,2014-07-17,0.6143287492870814,0.00575658096155412,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-4.214539718627925,-0.26817176758296846,0.35553646844530995,-0.3104151173243448,NA,NA
US_road1,US_road1315,2014-06-17,0.30669276870597995,0.01235344791316672,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-1.9876237021552023,-1.610284178597584,-1.7817859558832092,-0.8127715723855164,NA,NA
US_road2,US_road2567,2018-06-20,0.3421288867143266,0.01234426474001487,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.5971820195516138,2.2642118242051836,3.757285505627829,3.752694343385244,NA,NA
US_road3,US_road3503,2017-07-03,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.4647043016222021,0.44409659249440914,0.9558177433316608,0.9013567296285458,NA,NA
US_road3,US_road3451,2016-07-07,0.5431742426573998,0.00865511599280044,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.9458474900987248,-1.2962772732689256,0.143920208158951,1.0929839822981098,NA,NA
US_road3,US_road3426,2016-06-07,0.20924919144768708,0.01115395992115665,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.9483531951904488,-0.8056249830457833,-1.2889847376989936,-0.8360671906244153,NA,NA
US_road2,US_road2316,2014-06-17,0.30669276870597995,0.01235344791316672,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-1.9876237021552023,-1.610284178597584,-1.7817859558832092,-0.8127715723855164,NA,NA
US_road4,US_road4504,2017-07-03,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.4647043016222021,0.44409659249440914,0.9558177433316608,0.9013567296285458,NA,NA
US_road4,US_road4288,2013-07-08,0.5431742426573998,0.00865511599280044,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.23672201368545664,0.8119193485804939,1.4913843154907251,1.957659504148694,NA,NA
US_road1,US_road1370,2015-05-29,0.12630952080290803,0.00836725364114338,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-2.0342514461941184,-2.1063795331924795,-2.494910069117476,-1.5226778878106055,NA,NA
US_road3,US_road3317,2014-06-17,0.30669276870597995,0.01235344791316672,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-1.9876237021552023,-1.610284178597584,-1.7817859558832092,-0.8127715723855164,NA,NA
US_road3,US_road3342,2014-07-17,0.6143287492870814,0.00575658096155412,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-4.214539718627925,-0.26817176758296846,0.35553646844530995,-0.3104151173243448,NA,NA
US_road3,US_road3563,2018-05-27,0.11333005299987478,0.00774776156072495,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,4.235056749979679,2.788350931803389,2.1313509063115235,2.176234468581186,NA,NA
US_road2,US_road2395,2015-07-03,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,1.60219468010796,2.4662311008998223,3.12214490194169,1.3870427366286986,NA,NA
US_road5,US_road5505,2017-07-03,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.4647043016222021,0.44409659249440914,0.9558177433316608,0.9013567296285458,NA,NA
US_road3,US_road3568,2018-06-20,0.3421288867143266,0.01234426474001487,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.5971820195516138,2.2642118242051836,3.757285505627829,3.752694343385244,NA,NA
US_road4,US_road4452,2016-07-07,0.5431742426573998,0.00865511599280044,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.9458474900987248,-1.2962772732689256,0.143920208158951,1.0929839822981098,NA,NA
US_road3,US_road3287,2013-07-08,0.5431742426573998,0.00865511599280044,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.23672201368545664,0.8119193485804939,1.4913843154907251,1.957659504148694,NA,NA
US_road2,US_road2371,2015-05-29,0.12630952080290803,0.00836725364114338,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-2.0342514461941184,-2.1063795331924795,-2.494910069117476,-1.5226778878106055,NA,NA
US_road4,US_road4318,2014-06-17,0.30669276870597995,0.01235344791316672,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-1.9876237021552023,-1.610284178597584,-1.7817859558832092,-0.8127715723855164,NA,NA
US_road4,US_road4427,2016-06-07,0.20924919144768708,0.01115395992115665,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.9483531951904488,-0.8056249830457833,-1.2889847376989936,-0.8360671906244153,NA,NA
US_road4,US_road4343,2014-07-17,0.6143287492870814,0.00575658096155412,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-4.214539718627925,-0.26817176758296846,0.35553646844530995,-0.3104151173243448,NA,NA
US_road5,US_road5319,2014-06-17,0.30669276870597995,0.01235344791316672,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-1.9876237021552023,-1.610284178597584,-1.7817859558832092,-0.8127715723855164,NA,NA
US_road3,US_road3372,2015-05-29,0.12630952080290803,0.00836725364114338,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-2.0342514461941184,-2.1063795331924795,-2.494910069117476,-1.5226778878106055,NA,NA
US_road3,US_road3396,2015-07-03,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,1.60219468010796,2.4662311008998223,3.12214490194169,1.3870427366286986,NA,NA
US_road5,US_road5428,2016-06-07,0.20924919144768708,0.01115395992115665,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.9483531951904488,-0.8056249830457833,-1.2889847376989936,-0.8360671906244153,NA,NA
US_road5,US_road5453,2016-07-07,0.5431742426573998,0.00865511599280044,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.9458474900987248,-1.2962772732689256,0.143920208158951,1.0929839822981098,NA,NA
US_road2,US_road2286,2013-07-08,0.5431742426573998,0.00865511599280044,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.23672201368545664,0.8119193485804939,1.4913843154907251,1.957659504148694,NA,NA
US_road5,US_road5570,2018-06-20,0.3421288867143266,0.01234426474001487,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.5971820195516138,2.2642118242051836,3.757285505627829,3.752694343385244,NA,NA
US_road1,US_road1215,2012-05-23,0.09600073550354216,0.00683131263846941,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,6.182657941182475,3.628422004457512,2.0580135284908287,1.8651333392612544,NA,NA
US_road4,US_road4564,2018-05-27,0.11333005299987478,0.00774776156072495,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,4.235056749979679,2.788350931803389,2.1313509063115235,2.176234468581186,NA,NA
US_road4,US_road4373,2015-05-29,0.12630952080290803,0.00836725364114338,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-2.0342514461941184,-2.1063795331924795,-2.494910069117476,-1.5226778878106055,NA,NA
US_road5,US_road5344,2014-07-17,0.6143287492870814,0.00575658096155412,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-4.214539718627925,-0.26817176758296846,0.35553646844530995,-0.3104151173243448,NA,NA
US_road5,US_road5374,2015-05-29,0.12630952080290803,0.00836725364114338,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-2.0342514461941184,-2.1063795331924795,-2.494910069117476,-1.5226778878106055,NA,NA
US_road1,US_road1190,2011-07-24,0.6507332624266635,0.00350935050612855,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.9143370098537708,0.2395780805557397,-0.4890879161774144,-0.7770601423959871,NA,NA
US_road2,US_road2216,2012-05-23,0.09600073550354216,0.00683131263846941,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,6.182657941182475,3.628422004457512,2.0580135284908287,1.8651333392612544,NA,NA
US_road1,US_road1240,2012-07-02,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,3.7185645633273783,3.3129003433954107,3.844039211575941,3.79821385504707,NA,NA
US_road4,US_road4569,2018-06-20,0.3421288867143266,0.01234426474001487,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.5971820195516138,2.2642118242051836,3.757285505627829,3.752694343385244,NA,NA
US_road1,US_road1285,2013-07-08,0.5431742426573998,0.00865511599280044,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,-0.23672201368545664,0.8119193485804939,1.4913843154907251,1.957659504148694,NA,NA
US_road3,US_road3217,2012-05-23,0.09600073550354216,0.00683131263846941,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,6.182657941182475,3.628422004457512,2.0580135284908287,1.8651333392612544,NA,NA
US_road4,US_road4397,2015-07-03,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,1.60219468010796,2.4662311008998223,3.12214490194169,1.3870427366286986,NA,NA
US_road4,US_road4218,2012-05-23,0.09600073550354216,0.00683131263846941,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,6.182657941182475,3.628422004457512,2.0580135284908287,1.8651333392612544,NA,NA
US_road5,US_road5565,2018-05-27,0.11333005299987478,0.00774776156072495,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,4.235056749979679,2.788350931803389,2.1313509063115235,2.176234468581186,NA,NA
US_road2,US_road2241,2012-07-02,0.49305950542531646,0.01012677161161865,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,3.7185645633273783,3.3129003433954107,3.844039211575941,3.79821385504707,NA,NA
US_road2,US_road2191,2011-07-24,0.6507332624266635,0.00350935050612855,0.6747529099749456,0.00116008531414149,0.18612284101165616,1.65,13.3,7.93,822.3,16.8,20,0.9143370098537708,0.2395780805557397,-0.4890879161774144,-0.7770601423959871,NA,NA
