ID,date,gradient,siteID,elevation_m_asl,blockID,turfID,warming,grazing,Nlevel,Namount_kg_ha_y,individual_nr,species,trait,value,origSiteID,destSiteID,comment,problem,flag
DVY0298,2022-07-28,gradient,Liahovden,1290,1,4 AN1C 4,A,C,1,0,3,Anthoxanthum odoratum,leaf_area_cm2,1.246,Lia,Lia,NA,NA,NA
DVY0298,2022-07-28,gradient,Liahovden,1290,1,4 AN1C 4,A,C,1,0,3,Anthoxanthum odoratum,leaf_thickness_mm,0.128,Lia,Lia,NA,NA,NA
DVY0298,2022-07-28,gradient,Liahovden,1290,1,4 AN1C 4,A,C,1,0,3,Anthoxanthum odoratum,ldmc,0.30186170212765956,Lia,Lia,NA,NA,NA
DVY0298,2022-07-28,gradient,Liahovden,1290,1,4 AN1C 4,A,C,1,0,3,Anthoxanthum odoratum,sla_cm2_g,219.55947136563876,Lia,Lia,NA,NA,NA
GVB6712,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,1,Leontodon autumnalis,plant_height_cm,3.4,Lia,Lia,NA,NA,NA
GVB6712,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,1,Leontodon autumnalis,wet_mass_g,0.027200000000000002,Lia,Lia,NA,NA,NA
GVB6712,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,1,Leontodon autumnalis,dry_mass_g,0.005163333333333333,Lia,Lia,NA,NA,NA
GVB6712,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,1,Leontodon autumnalis,leaf_area_cm2,0.8220000000000001,Lia,Lia,NA,NA,NA
GVB6712,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,1,Leontodon autumnalis,leaf_thickness_mm,0.19833333333333333,Lia,Lia,NA,NA,NA
GVB6712,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,1,Leontodon autumnalis,ldmc,0.189828431372549,Lia,Lia,NA,NA,NA
GVB6712,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,1,Leontodon autumnalis,sla_cm2_g,159.19948353776633,Lia,Lia,NA,NA,NA
DND9460,2022-07-28,NA,Liahovden,1290,6,43 AN7C 43,A,C,7,10,4,Leontodon autumnalis,plant_height_cm,5.2,Lia,Lia,NA,NA,NA
DND9460,2022-07-28,NA,Liahovden,1290,6,43 AN7C 43,A,C,7,10,4,Leontodon autumnalis,wet_mass_g,0.017733333333333334,Lia,Lia,NA,NA,NA
DND9460,2022-07-28,NA,Liahovden,1290,6,43 AN7C 43,A,C,7,10,4,Leontodon autumnalis,dry_mass_g,0.0037433333333333333,Lia,Lia,NA,NA,NA
DND9460,2022-07-28,NA,Liahovden,1290,6,43 AN7C 43,A,C,7,10,4,Leontodon autumnalis,leaf_area_cm2,0.6709999999999999,Lia,Lia,NA,NA,NA
DND9460,2022-07-28,NA,Liahovden,1290,6,43 AN7C 43,A,C,7,10,4,Leontodon autumnalis,leaf_thickness_mm,0.2996666666666667,Lia,Lia,NA,NA,NA
DND9460,2022-07-28,NA,Liahovden,1290,6,43 AN7C 43,A,C,7,10,4,Leontodon autumnalis,ldmc,0.21109022556390977,Lia,Lia,NA,NA,NA
DND9460,2022-07-28,NA,Liahovden,1290,6,43 AN7C 43,A,C,7,10,4,Leontodon autumnalis,sla_cm2_g,179.2520035618878,Lia,Lia,NA,NA,NA
GQH0877,2022-07-28,gradient,Liahovden,1290,4,31 AN3N 31,A,N,3,0,5,Leontodon autumnalis,plant_height_cm,1.1,Lia,Lia,NA,NA,NA
GQH0877,2022-07-28,gradient,Liahovden,1290,4,31 AN3N 31,A,N,3,0,5,Leontodon autumnalis,wet_mass_g,0.018275,Lia,Lia,NA,NA,NA
GQH0877,2022-07-28,gradient,Liahovden,1290,4,31 AN3N 31,A,N,3,0,5,Leontodon autumnalis,dry_mass_g,0.0033025,Lia,Lia,NA,NA,NA
GQH0877,2022-07-28,gradient,Liahovden,1290,4,31 AN3N 31,A,N,3,0,5,Leontodon autumnalis,leaf_area_cm2,0.63475,Lia,Lia,NA,NA,NA
GQH0877,2022-07-28,gradient,Liahovden,1290,4,31 AN3N 31,A,N,3,0,5,Leontodon autumnalis,leaf_thickness_mm,0.27666666666666667,Lia,Lia,NA,NA,NA
GQH0877,2022-07-28,gradient,Liahovden,1290,4,31 AN3N 31,A,N,3,0,5,Leontodon autumnalis,ldmc,0.18071135430916552,Lia,Lia,NA,NA,NA
GQH0877,2022-07-28,gradient,Liahovden,1290,4,31 AN3N 31,A,N,3,0,5,Leontodon autumnalis,sla_cm2_g,192.20287660862985,Lia,Lia,NA,NA,NA
GWC2338,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,4,Carex rupestris,plant_height_cm,5.2,Lia,Lia,NA,NA,NA
GWC2338,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,4,Carex rupestris,wet_mass_g,0.014333333333333332,Lia,Lia,NA,NA,NA
GWC2338,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,4,Carex rupestris,dry_mass_g,0.00467,Lia,Lia,NA,NA,NA
GWC2338,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,4,Carex rupestris,leaf_area_cm2,0.862,Lia,Lia,NA,NA,NA
GWC2338,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,4,Carex rupestris,leaf_thickness_mm,0.22033333333333333,Lia,Lia,NA,NA,NA
GWC2338,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,4,Carex rupestris,ldmc,0.3258139534883721,Lia,Lia,NA,NA,NA
GWC2338,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,4,Carex rupestris,sla_cm2_g,184.58244111349038,Lia,Lia,NA,NA,NA
DOA1706,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Saussurea alpina,plant_height_cm,4.8,Lia,Lia,NA,NA,NA
DOA1706,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Saussurea alpina,wet_mass_g,0.05635,Lia,Lia,NA,NA,NA
DOA1706,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Saussurea alpina,dry_mass_g,0.01089,Lia,Lia,NA,NA,NA
DOA1706,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Saussurea alpina,leaf_area_cm2,1.7545,Lia,Lia,NA,NA,NA
DOA1706,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Saussurea alpina,leaf_thickness_mm,0.31866666666666665,Lia,Lia,NA,NA,NA
DOA1706,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Saussurea alpina,ldmc,0.1932564330079858,Lia,Lia,NA,NA,NA
DOA1706,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Saussurea alpina,sla_cm2_g,161.11111111111111,Lia,Lia,NA,NA,NA
GGW5779,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Poa alpina,plant_height_cm,4.1,Lia,Lia,NA,NA,NA
GGW5779,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Poa alpina,wet_mass_g,0.010566666666666667,Lia,Lia,NA,NA,NA
GGW5779,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Poa alpina,dry_mass_g,0.004056666666666667,Lia,Lia,NA,NA,NA
GGW5779,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Poa alpina,leaf_area_cm2,0.543,Lia,Lia,NA,NA,NA
GGW5779,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Poa alpina,leaf_thickness_mm,0.15466666666666667,Lia,Lia,NA,NA,NA
GGW5779,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Poa alpina,ldmc,0.3839116719242902,Lia,Lia,NA,NA,NA
GGW5779,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Poa alpina,sla_cm2_g,133.85373870172558,Lia,Lia,NA,NA,NA
GRB0819,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Agrostis capillaris,plant_height_cm,7.1,Lia,Lia,NA,NA,NA
GRB0819,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Agrostis capillaris,wet_mass_g,0.0208,Lia,Lia,NA,NA,NA
GRB0819,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Agrostis capillaris,dry_mass_g,0.00571,Lia,Lia,NA,NA,NA
GRB0819,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Agrostis capillaris,leaf_area_cm2,1.2245,Lia,Lia,NA,NA,NA
GRB0819,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Agrostis capillaris,leaf_thickness_mm,0.152,Lia,Lia,NA,NA,NA
GRB0819,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Agrostis capillaris,ldmc,0.2745192307692308,Lia,Lia,NA,NA,NA
GRB0819,2022-07-28,gradient,Liahovden,1290,10,79 AN2N 79,A,N,2,0,1,Agrostis capillaris,sla_cm2_g,214.44833625218914,Lia,Lia,NA,NA,NA
GLC4523,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Sibbaldia procumbens,plant_height_cm,1.6,Lia,Lia,NA,maybe moss in sample,potential wet mass > expected
GLC4523,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Sibbaldia procumbens,wet_mass_g,0.0079,Lia,Lia,NA,maybe moss in sample,potential wet mass > expected
GLC4523,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Sibbaldia procumbens,dry_mass_g,0.003055,Lia,Lia,NA,maybe moss in sample,potential wet mass > expected
GLC4523,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Sibbaldia procumbens,leaf_area_cm2,0.4645,Lia,Lia,NA,maybe moss in sample,potential wet mass > expected
GLC4523,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Sibbaldia procumbens,leaf_thickness_mm,0.156,Lia,Lia,NA,maybe moss in sample,potential wet mass > expected
GLC4523,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Sibbaldia procumbens,ldmc,0.3867088607594936,Lia,Lia,NA,maybe moss in sample,potential wet mass > expected
GLC4523,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Sibbaldia procumbens,sla_cm2_g,152.04582651391163,Lia,Lia,NA,maybe moss in sample,potential wet mass > expected
DZD6570,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Thalictrum alpinum,plant_height_cm,3.8,Lia,Lia,NA,NA,NA
DZD6570,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Thalictrum alpinum,wet_mass_g,0.0136,Lia,Lia,NA,NA,NA
DZD6570,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Thalictrum alpinum,dry_mass_g,0.003745,Lia,Lia,NA,NA,NA
DZD6570,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Thalictrum alpinum,leaf_area_cm2,0.5555,Lia,Lia,NA,NA,NA
DZD6570,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Thalictrum alpinum,leaf_thickness_mm,0.179,Lia,Lia,NA,NA,NA
DZD6570,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Thalictrum alpinum,ldmc,0.27536764705882355,Lia,Lia,NA,NA,NA
DZD6570,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Thalictrum alpinum,sla_cm2_g,148.33110814419226,Lia,Lia,NA,NA,NA
DOH7443,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Anthoxanthum odoratum,plant_height_cm,14,Lia,Lia,NA,NA,NA
DOH7443,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Anthoxanthum odoratum,wet_mass_g,0.0282,Lia,Lia,NA,NA,NA
DOH7443,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Anthoxanthum odoratum,dry_mass_g,0.007025,Lia,Lia,NA,NA,NA
DOH7443,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Anthoxanthum odoratum,leaf_area_cm2,1.8655,Lia,Lia,NA,NA,NA
DOH7443,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Anthoxanthum odoratum,leaf_thickness_mm,0.193,Lia,Lia,NA,NA,NA
DOH7443,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Anthoxanthum odoratum,ldmc,0.24911347517730498,Lia,Lia,NA,NA,NA
DOH7443,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,1,Anthoxanthum odoratum,sla_cm2_g,265.5516014234875,Lia,Lia,NA,NA,NA
GWX1017,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Carex rupestris,plant_height_cm,4.4,Lia,Lia,NA,NA,NA
GWX1017,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Carex rupestris,wet_mass_g,0.0052,Lia,Lia,NA,NA,NA
GWX1017,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Carex rupestris,dry_mass_g,0.00218,Lia,Lia,NA,NA,NA
GWX1017,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Carex rupestris,leaf_area_cm2,0.286,Lia,Lia,NA,NA,NA
GWX1017,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Carex rupestris,leaf_thickness_mm,0.141,Lia,Lia,NA,NA,NA
GWX1017,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Carex rupestris,ldmc,0.41923076923076924,Lia,Lia,NA,NA,NA
GWX1017,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Carex rupestris,sla_cm2_g,131.1926605504587,Lia,Lia,NA,NA,NA
GXB2276,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,3,Carex rupestris,plant_height_cm,3,Lia,Lia,NA,NA,NA
GXB2276,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,3,Carex rupestris,wet_mass_g,0.0048,Lia,Lia,NA,NA,NA
GXB2276,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,3,Carex rupestris,dry_mass_g,0.00264,Lia,Lia,NA,NA,NA
GXB2276,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,3,Carex rupestris,leaf_area_cm2,0.296,Lia,Lia,NA,NA,NA
GXB2276,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,3,Carex rupestris,leaf_thickness_mm,0.11533333333333333,Lia,Lia,NA,NA,NA
GXB2276,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,3,Carex rupestris,ldmc,0.55,Lia,Lia,NA,NA,NA
GXB2276,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,3,Carex rupestris,sla_cm2_g,112.12121212121211,Lia,Lia,NA,NA,NA
GUP5912,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Leontodon autumnalis,plant_height_cm,1.8,Lia,Lia,NA,NA,NA
GUP5912,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Leontodon autumnalis,wet_mass_g,0.015066666666666666,Lia,Lia,NA,NA,NA
GUP5912,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Leontodon autumnalis,dry_mass_g,0.0026966666666666667,Lia,Lia,NA,NA,NA
GUP5912,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Leontodon autumnalis,leaf_area_cm2,0.47833333333333333,Lia,Lia,NA,NA,NA
GUP5912,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Leontodon autumnalis,leaf_thickness_mm,0.23766666666666666,Lia,Lia,NA,NA,NA
GUP5912,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Leontodon autumnalis,ldmc,0.17898230088495576,Lia,Lia,NA,NA,NA
GUP5912,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,2,Leontodon autumnalis,sla_cm2_g,177.3794808405439,Lia,Lia,NA,NA,NA
GVK6919,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,4,Carex rupestris,plant_height_cm,3.3,Lia,Lia,NA,NA,NA
GVK6919,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,4,Carex rupestris,wet_mass_g,0.00445,Lia,Lia,NA,NA,NA
GVK6919,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,4,Carex rupestris,dry_mass_g,0.00181,Lia,Lia,NA,NA,NA
GVK6919,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,4,Carex rupestris,leaf_area_cm2,0.2395,Lia,Lia,NA,NA,NA
GVK6919,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,4,Carex rupestris,leaf_thickness_mm,0.17833333333333334,Lia,Lia,NA,NA,NA
GVK6919,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,4,Carex rupestris,ldmc,0.40674157303370784,Lia,Lia,NA,NA,NA
GVK6919,2022-07-28,gradient,Liahovden,1290,4,27 AN3C 27,A,C,3,0,4,Carex rupestris,sla_cm2_g,132.32044198895028,Lia,Lia,NA,NA,NA
GSX8746,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,4,Carex bigelowii,plant_height_cm,4.7,Lia,Lia,NA,NA,NA
GSX8746,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,4,Carex bigelowii,wet_mass_g,0.020433333333333335,Lia,Lia,NA,NA,NA
GSX8746,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,4,Carex bigelowii,dry_mass_g,0.006736666666666666,Lia,Lia,NA,NA,NA
GSX8746,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,4,Carex bigelowii,leaf_area_cm2,1.181,Lia,Lia,NA,NA,NA
GSX8746,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,4,Carex bigelowii,leaf_thickness_mm,0.16433333333333333,Lia,Lia,NA,NA,NA
GSX8746,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,4,Carex bigelowii,ldmc,0.32969004893964104,Lia,Lia,NA,NA,NA
GSX8746,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,4,Carex bigelowii,sla_cm2_g,175.3092528451262,Lia,Lia,NA,NA,NA
DZO5360,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Thalictrum alpinum,plant_height_cm,2.3,Lia,Lia,NA,NA,NA
DZO5360,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Thalictrum alpinum,wet_mass_g,0.0281,Lia,Lia,NA,NA,NA
DZO5360,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Thalictrum alpinum,dry_mass_g,0.0076,Lia,Lia,NA,NA,NA
DZO5360,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Thalictrum alpinum,leaf_area_cm2,1.475,Lia,Lia,NA,NA,NA
DZO5360,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Thalictrum alpinum,leaf_thickness_mm,0.13733333333333334,Lia,Lia,NA,NA,NA
DZO5360,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Thalictrum alpinum,ldmc,0.2704626334519573,Lia,Lia,NA,NA,NA
DZO5360,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Thalictrum alpinum,sla_cm2_g,194.07894736842107,Lia,Lia,NA,NA,NA
EFH4879,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,5,Sibbaldia procumbens,plant_height_cm,3.8,Lia,Lia,NA,NA,NA
EFH4879,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,5,Sibbaldia procumbens,wet_mass_g,0.042133333333333335,Lia,Lia,NA,NA,NA
EFH4879,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,5,Sibbaldia procumbens,dry_mass_g,0.013293333333333332,Lia,Lia,NA,NA,NA
EFH4879,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,5,Sibbaldia procumbens,leaf_area_cm2,2.272,Lia,Lia,NA,NA,NA
EFH4879,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,5,Sibbaldia procumbens,leaf_thickness_mm,0.162,Lia,Lia,NA,NA,NA
EFH4879,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,5,Sibbaldia procumbens,ldmc,0.315506329113924,Lia,Lia,NA,NA,NA
EFH4879,2022-07-28,NA,Liahovden,1290,2,12 AN6C 12,A,C,6,5,5,Sibbaldia procumbens,sla_cm2_g,170.91273821464392,Lia,Lia,NA,NA,NA
GJY1034,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Carex bigelowii,plant_height_cm,6.6,Lia,Lia,NA,NA,NA
GJY1034,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Carex bigelowii,wet_mass_g,0.041166666666666664,Lia,Lia,NA,NA,NA
GJY1034,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Carex bigelowii,dry_mass_g,0.011426666666666667,Lia,Lia,NA,NA,NA
GJY1034,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Carex bigelowii,leaf_area_cm2,2.1296666666666666,Lia,Lia,NA,NA,NA
GJY1034,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Carex bigelowii,leaf_thickness_mm,0.23433333333333334,Lia,Lia,NA,NA,NA
GJY1034,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Carex bigelowii,ldmc,0.27757085020242916,Lia,Lia,NA,NA,NA
GJY1034,2022-07-28,gradient,Liahovden,1290,1,7 AN1N 7,A,N,1,0,2,Carex bigelowii,sla_cm2_g,186.37689614935823,Lia,Lia,NA,NA,NA
GVY0075,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,3,Carex rupestris,plant_height_cm,3.5,Lia,Lia,NA,NA,NA
GVY0075,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,3,Carex rupestris,wet_mass_g,0.015533333333333335,Lia,Lia,NA,NA,NA
GVY0075,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,3,Carex rupestris,dry_mass_g,0.004906666666666667,Lia,Lia,NA,NA,NA
GVY0075,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,3,Carex rupestris,leaf_area_cm2,0.882,Lia,Lia,NA,NA,NA
GVY0075,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,3,Carex rupestris,leaf_thickness_mm,0.24366666666666667,Lia,Lia,NA,NA,NA
GVY0075,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,3,Carex rupestris,ldmc,0.3158798283261802,Lia,Lia,NA,NA,NA
GVY0075,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,3,Carex rupestris,sla_cm2_g,179.7554347826087,Lia,Lia,NA,NA,NA
GSC4868,2022-07-28,NA,Liahovden,1290,8,57 AN8C 57,A,C,8,50,1,Poa alpina,plant_height_cm,7.3,Lia,Lia,NA,NA,NA
GSC4868,2022-07-28,NA,Liahovden,1290,8,57 AN8C 57,A,C,8,50,1,Poa alpina,wet_mass_g,0.0515,Lia,Lia,NA,NA,NA
GSC4868,2022-07-28,NA,Liahovden,1290,8,57 AN8C 57,A,C,8,50,1,Poa alpina,dry_mass_g,0.014095,Lia,Lia,NA,NA,NA
GSC4868,2022-07-28,NA,Liahovden,1290,8,57 AN8C 57,A,C,8,50,1,Poa alpina,leaf_area_cm2,2.714,Lia,Lia,NA,NA,NA
GSC4868,2022-07-28,NA,Liahovden,1290,8,57 AN8C 57,A,C,8,50,1,Poa alpina,leaf_thickness_mm,0.23966666666666667,Lia,Lia,NA,NA,NA
GSC4868,2022-07-28,NA,Liahovden,1290,8,57 AN8C 57,A,C,8,50,1,Poa alpina,ldmc,0.27368932038834953,Lia,Lia,NA,NA,NA
GSC4868,2022-07-28,NA,Liahovden,1290,8,57 AN8C 57,A,C,8,50,1,Poa alpina,sla_cm2_g,192.55054984036892,Lia,Lia,NA,NA,NA
DNC5516,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Carex vaginata,plant_height_cm,8,Lia,Lia,NA,NA,NA
DNC5516,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Carex vaginata,wet_mass_g,0.0459,Lia,Lia,NA,NA,NA
DNC5516,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Carex vaginata,dry_mass_g,0.012785,Lia,Lia,NA,NA,NA
DNC5516,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Carex vaginata,leaf_area_cm2,2.731,Lia,Lia,NA,NA,NA
DNC5516,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Carex vaginata,leaf_thickness_mm,0.22233333333333333,Lia,Lia,NA,NA,NA
DNC5516,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Carex vaginata,ldmc,0.2785403050108932,Lia,Lia,NA,NA,NA
DNC5516,2022-07-28,NA,Liahovden,1290,5,35 AN10C 35,A,C,10,150,5,Carex vaginata,sla_cm2_g,213.60969886585843,Lia,Lia,NA,NA,NA
GUE6021,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Sibbaldia procumbens,plant_height_cm,1.7,Lia,Lia,NA,NA,NA
GUE6021,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Sibbaldia procumbens,wet_mass_g,0.017066666666666667,Lia,Lia,NA,NA,NA
GUE6021,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Sibbaldia procumbens,dry_mass_g,0.00517,Lia,Lia,NA,NA,NA
GUE6021,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Sibbaldia procumbens,leaf_area_cm2,0.9936666666666666,Lia,Lia,NA,NA,NA
GUE6021,2022-07-28,gradient,Liahovden,1290,10,77 AN2C 77,A,C,2,0,1,Sibbaldia procumbens,leaf_thickness_mm,0.164,Lia,Lia,NA,NA,NA
