season,site,date,year,month,day,time,plot,amb_co2_umol_mol,x7500_amb_temp,measured_amb_temp,avg_pressure,avg_leaf_temp,avg_leaf_temp_before_respiration,avg_leaf_temp_after_respiration,h2o_avg,linear,exp,best_fit,averages,linear_avgs,lin_rsqd,comment
Early,CBT,2016-06-03,2016,6,3,DAY RESP,5,398.6133668,24.99263736,77,74.29758242,23.6,NA,NA,13.37901099,-6.032663743,NA,NA,NA,NA,0.984526305,NA
Early,ROAD,2016-06-06,2016,6,6,NIGHT,1,443.1301075,14.94836957,52,72.96076087,8.84,NA,NA,9.27576087,-3.916998224,-5.0840775430000003,NA,NA,NA,0.991637075,NA
Early,ROAD,2016-06-06,2016,6,6,NIGHT,2,447.4099841,15.24941176,52,72.98058824,8.4,NA,NA,9.253823529,-5.946689418,-9.0793660470000006,NA,NA,NA,0.992350471,NA
Early,ROAD,2016-06-06,2016,6,6,NIGHT,3,448.1352404,15.26717391,52,72.98673913,9.36,NA,NA,9.331195652,-8.353436298,-8.3900779980000006,NA,NA,NA,0.99217458,NA
Early,ROAD,2016-06-06,2016,6,6,NIGHT,4,467.6623321,15.2843617,50,72.9937234,8.56,NA,NA,9.497765957,-16.68130097,-17.945115000000001,NA,NA,NA,0.987761797,NA
Early,ROAD,2016-06-06,2016,6,6,NIGHT,5,452.6462171,15.33181818,50,73.00737374,8.4,NA,NA,9.926767677,-11.81076173,-13.32541428,NA,NA,NA,0.995460493,NA
Early,ROAD,2016-06-07,2016,6,7,DAY,1,397.8600904,10.57964286,61,73.00955357,16.68,NA,NA,13.27133929,6.66978753,6.6697493449999996,NA,NA,NA,0.990044489,NA
Early,ROAD,2016-06-07,2016,6,7,DAY,2,397.8084281,13.40530612,66,73.00632653,18.68,NA,NA,13.38887755,7.364533211,10.9036157,NA,NA,NA,0.990371553,NA
Early,ROAD,2016-06-07,2016,6,7,DAY,3,401.2734316,15.82842105,64,73.00368421,14.56,NA,NA,15.60368421,8.308801894,20.06054623,NA,NA,NA,0.96691051,NA
Early,ROAD,2016-06-07,2016,6,7,DAY,4,398.0629159,18.5496875,64,72.99854167,16.2,NA,NA,16.00208333,5.674180733,12.92532598,NA,NA,NA,0.946061619,NA
Early,ROAD,2016-06-07,2016,6,7,DAY,5,403.0509383,20.51135417,68,72.98697917,17,NA,NA,15.35802083,9.255964405,9.2059633929999993,NA,NA,NA,0.987671582,NA
Early,ROAD,2016-06-07,2016,6,7,DAY RESP,1,399.3678159,11.61802198,61,73.00010989,15.48,NA,NA,14.76483516,-6.2214248,-8.1753031119999999,NA,NA,NA,0.974580878,NA
Early,ROAD,2016-06-07,2016,6,7,DAY RESP,2,399.03616,14.26592233,66,73.00029126,14.92,NA,NA,14.74805825,-7.443271134,-9.4708759199999992,NA,NA,NA,0.986295109,NA
Early,ROAD,2016-06-07,2016,6,7,DAY RESP,3,402.3489477,16.58,64,72.9979,14.68,NA,NA,16.3548,-6.064684742,-6.2132865700000002,NA,NA,NA,0.978614739,NA
Early,ROAD,2016-06-07,2016,6,7,DAY RESP,4,399.322241,19.45008929,64,72.99294643,17.48,NA,NA,17.42848214,-7.016373622,-9.5415276389999999,NA,NA,NA,0.990618071,NA
Early,ROAD,2016-06-07,2016,6,7,DAY RESP,5,403.7004543,20.98845361,68,72.98793814,15.24,NA,NA,16.97938144,-7.431451249,-8.6130284689999996,NA,NA,NA,0.98504173799999994,NA
Early,PFEILER,2016-06-16,2016,6,16,DAY,1,416.4641884,18.48082474,63,69.89463918,15.64,NA,NA,8.054123711,5.747187574,6.9474490639999997,NA,NA,NA,0.99325568,NA
Early,PFEILER,2016-06-16,2016,6,16,DAY,2,413.2669104,20.38851064,62,69.87521277,15.76,NA,NA,9.587553191,9.763147053,9.7312797769999992,NA,NA,NA,0.99575736,NA
Early,PFEILER,2016-06-16,2016,6,16,DAY,3,407.7536171,21.51900709,60,69.85141844,15.64,NA,NA,13.75085106,11.78600906,11.72126527,NA,NA,NA,0.997895753,NA
Early,PFEILER,2016-06-16,2016,6,16,DAY,4,412.4997836,22.25154639,60,69.83164948,18.72,NA,NA,10.44453608,6.005836871,7.2776752299999998,NA,NA,NA,0.986404162,NA
Early,PFEILER,2016-06-16,2016,6,16,DAY,5,415.3858614,23.15670103,60,69.80134021,18.64,NA,NA,11.38474227,3.653885894,9.6405215010000003,NA,NA,NA,0.976613153,NA
Early,PFEILER,2016-06-16,2016,6,16,DAY RESP,1,418.0196385,19.52953704,63,69.88496914,15.64,NA,NA,5.45154321,-4.638160256,-2.7097406570000002,NA,NA,NA,0.991037473,NA
Early,PFEILER,2016-06-16,2016,6,16,DAY RESP,2,413.9013572,20.82129032,62,69.87096774,15.76,NA,NA,12.82075269,-7.987476534,-9.6481382359999994,NA,NA,NA,0.979287095,NA
Early,PFEILER,2016-06-16,2016,6,16,DAY RESP,3,408.1521369,21.81065217,60,69.85228261,15.64,NA,NA,14.49923913,-10.41391178,-11.18195693,NA,NA,NA,0.997583634,NA
Early,PFEILER,2016-06-16,2016,6,16,DAY RESP,4,412.923151,22.56293478,60,69.83358696,18.72,NA,NA,11.41663043,-6.606108753,-6.7380552690000002,NA,NA,NA,0.987166614,NA
Early,PFEILER,2016-06-16,2016,6,16,DAY RESP,5,415.9109578,23.52141304,60,69.79902174,18.64,NA,NA,11.61032609,-9.267217268,-11.41658097,NA,NA,NA,0.987076575,NA
Early,PFEILER,2016-06-16,2016,6,16,NIGHT,1,447.5781711,16.98804348,46,70.0973913,8.4,NA,NA,5.7525,-6.449391462,-10.21201621,NA,NA,NA,0.979994302,NA
Early,PFEILER,2016-06-16,2016,6,16,NIGHT,2,430.6962822,16.95836957,46,70.08326087,6.28,NA,NA,5.352065217,-7.697306561,-8.0405751490000004,NA,NA,NA,0.998791797,NA
Early,PFEILER,2016-06-16,2016,6,16,NIGHT,3,455.3424207,16.11666667,44,70.07935484,3.96,NA,NA,6.609354839,-3.015359336,-6.8631046639999997,NA,NA,NA,0.965888783,NA
Early,PFEILER,2016-06-16,2016,6,16,NIGHT,4,436.0589366,15.68784946,44,70.07602151,8.92,NA,NA,4.919892473,-7.019286983,-10.75335091,NA,NA,NA,0.99110924,NA
Early,PFEILER,2016-06-16,2016,6,16,NIGHT,5,457.2926192,15.48163043,43,70.06336957,5.72,NA,NA,5.138913043,-5.853086669,-10.68406498,NA,NA,NA,0.985032856,NA
Late,ALMONT,2016-06-23,2016,6,23,NIGHT,1,424.3938519,17.61042105,58,76.32147368,13.6,NA,NA,12.124,-1.57937061,-1.586212355,NA,NA,NA,0.961565182,NA
Late,ALMONT,2016-06-23,2016,6,23,NIGHT,2,419.7825092,17.57934783,58,76.33978261,11.88,NA,NA,12.12336957,-0.728478758,NA,NA,NA,NA,0.619600493,NA
Late,ALMONT,2016-06-23,2016,6,23,NIGHT,3,418.7440394,17.51684211,58,76.35136842,11.08,NA,NA,12,-2.456258004,-5.3312018779999999,NA,NA,NA,0.972242039,NA
Late,ALMONT,2016-06-23,2016,6,23,NIGHT,4,420.8885474,17.58945652,57,76.3623913,11.28,NA,NA,11.9623913,-2.240020147,-2.2362199020000002,NA,NA,NA,0.958515958,NA
Late,ALMONT,2016-06-23,2016,6,23,NIGHT,5,422.3901669,17.64630435,57,76.36880435,11.12,NA,NA,11.83228261,-1.118127468,-1.1172919889999999,NA,NA,NA,0.794088908,NA
Late,ALMONT,2016-06-24,2016,6,24,DAY,1,409.1484133,15.74451613,71,76.3144086,20.92,NA,NA,15.07602151,1.960148484,1.560686714,NA,NA,NA,0.810329588,NA
Late,ALMONT,2016-06-24,2016,6,24,DAY,2,413.2548586,18.93445652,71,76.29891304,19.76,NA,NA,16.05565217,-0.04022811,-4.8958094000000001E-2,NA,NA,NA,0.005270804,NA
Late,ALMONT,2016-06-24,2016,6,24,DAY,3,412.4858634,20.96494624,72,76.30172043,21.56,NA,NA,17.56634409,1.272146185,1.192543978,NA,NA,NA,0.770516063,NA
Late,ALMONT,2016-06-24,2016,6,24,DAY,4,414.1725165,22.9051087,73,76.29141304,23.24,NA,NA,15.20271739,1.122562137,NA,NA,NA,NA,0.636888781,NA
Late,ALMONT,2016-06-24,2016,6,24,DAY,5,415.8518637,24.63908163,74,76.28102041,24.16,NA,NA,17.0744898,1.080859067,1.065634832,NA,NA,NA,0.77215052,NA
Late,ALMONT,2016-06-24,2016,6,24,DAY RESP,1,410.6210318,16.7626087,71,76.30869565,19.88,NA,NA,16.4076087,-2.947919883,-3.130959292,NA,NA,NA,0.967382372,NA
Late,ALMONT,2016-06-24,2016,6,24,DAY RESP,2,414.3836553,19.72184783,71,76.29619565,20.76,NA,NA,16.79478261,-2.656042247,-3.2977198730000001,NA,NA,NA,0.956414143,NA
Late,ALMONT,2016-06-24,2016,6,24,DAY RESP,3,413.4334329,21.61186813,72,76.29428571,22.24,NA,NA,17.77351648,-3.721793873,-4.083947438,NA,NA,NA,0.98219245,NA
Late,ALMONT,2016-06-24,2016,6,24,DAY RESP,4,415.0857179,23.51892473,73,76.28139785,22.68,NA,NA,16.57677419,-3.658263881,-3.6714630719999999,NA,NA,NA,0.98025279,NA
Late,ALMONT,2016-06-24,2016,6,24,DAY RESP,5,416.5292314,25.11714286,74,76.27923077,22.96,NA,NA,18.95417582,-3.457734205,-3.966023936,NA,NA,NA,0.962476639,NA
Peak,CBT,2016-06-28,2016,6,28,NIGHT,1,449.165016,21.57549451,60,74.49945055,14.84,NA,NA,8.475274725,-2.956755103,-6.352994421,NA,NA,NA,0.97626866,Unable to get paired day data; resampled night on 7-5
Peak,CBT,2016-06-28,2016,6,28,NIGHT,2,515.0221554,21.37571429,52,74.52307692,9.08,NA,NA,9.937472527,-10.05951694,-11.110652350000001,NA,NA,NA,0.984980153,Unable to get paired day data; resampled night on 7-5
Peak,CBT,2016-06-28,2016,6,28,NIGHT,3,480.6613723,20.8932967,52,74.52769231,10,NA,NA,9.438131868,-7.277468191,-33.313714330000003,NA,NA,NA,0.959079002,Unable to get paired day data; resampled night on 7-5
Peak,CBT,2016-06-28,2016,6,28,NIGHT,4,579.8529922,20.08188811,50,74.54902098,8.8,NA,NA,9.082342657,-8.77014369,-10.01454687,NA,NA,NA,0.992842344,Unable to get paired day data; resampled night on 7-5
Peak,CBT,2016-06-28,2016,6,28,NIGHT,5,583.6370646,19.44,48,74.55204301,8.6,NA,NA,9.300752688,-11.53139854,-11.483197690000001,NA,NA,NA,0.977085959,Unable to get paired day data; resampled night on 7-5
Peak,CBT,2016-07-05,2016,7,5,DAY,1,421.3942212,17.45340659,66,74.21615385,16.6,NA,NA,12.55032967,3.94264863,-0.275639468,NA,NA,NA,0.974965846,NA
Peak,CBT,2016-07-05,2016,7,5,DAY,2,416.8794991,19.9883871,65,74.20419355,16.68,NA,NA,16.72892473,2.667815643,2.6905407229999998,NA,NA,NA,0.830865037,NA
Peak,CBT,2016-07-05,2016,7,5,DAY,3,417.423663,21.7323913,67,74.18728261,18.48,NA,NA,16.11826087,4.81946013,5.658183803,NA,NA,NA,0.975860221,NA
Peak,CBT,2016-07-05,2016,7,5,DAY,4,415.1481503,23.11319588,66,74.18556701,16.36,NA,NA,17.94402062,8.703147368,8.8194306119999997,NA,NA,NA,0.981930491,NA
Peak,CBT,2016-07-05,2016,7,5,DAY,5,416.1605709,24.44593407,67,74.17791209,21,NA,NA,18.03879121,3.866807902,4.7104428179999998,NA,NA,NA,0.863919619,NA
Peak,CBT,2016-07-05,2016,7,5,DAY RESP,1,422.800485,18.36913043,66,74.2023913,14.8,NA,NA,15.43097826,-4.678294715,-10.17826245,NA,NA,NA,0.992378695,NA
Peak,CBT,2016-07-05,2016,7,5,DAY RESP,2,417.880458,20.67282828,65,74.19929293,18.56,NA,NA,17.44828283,-8.179392845,-9.9497371829999999,NA,NA,NA,0.970342491,NA
Peak,CBT,2016-07-05,2016,7,5,DAY RESP,3,418.0380943,22.17336957,67,74.18902174,16.76666667,NA,NA,16.32869565,-6.48291407,-6.5204483189999998,NA,NA,NA,0.980801339,NA
Peak,CBT,2016-07-05,2016,7,5,DAY RESP,4,415.9398524,23.66754545,66,74.18290909,18.32,NA,NA,19.37690909,-13.63674264,-15.09143783,NA,NA,NA,0.997119502,NA
Peak,CBT,2016-07-05,2016,7,5,DAY RESP,5,416.7865443,24.88107843,67,74.17480392,20.52,NA,NA,19.44509804,-8.185363269,-8.1991688719999996,NA,NA,NA,0.992445639,NA
Peak,CBT,2016-07-05,2016,7,5,NIGHT,1,472.5616143,23.0232,56,73.9759,11.52,NA,NA,8.0656,-5.804737079,-8.6276046569999991,NA,NA,NA,0.973112707,NA
Peak,CBT,2016-07-05,2016,7,5,NIGHT,2,521.9654209,22.18645833,55,73.99385417,7.2,NA,NA,8.266354167,-11.3146191,-11.404253499999999,NA,NA,NA,0.986609711,NA
Peak,CBT,2016-07-05,2016,7,5,NIGHT,3,538.8951052,21.15574468,54,73.99021277,6.2,NA,NA,8.700531915,-4.210142744,NA,NA,NA,NA,0.778489678,NA
Peak,CBT,2016-07-05,2016,7,5,NIGHT,4,565.173303,20.41178947,53,74.00252632,5.16,NA,NA,8.405157895,-13.8547829,-14.081152830000001,NA,NA,NA,0.992338785,NA
Peak,CBT,2016-07-05,2016,7,5,NIGHT,5,594.4730196,18.94981308,50,74.02616822,5.74,NA,NA,8.772242991,-12.09264599,1.388639317,NA,NA,NA,0.962683537,NA
Early,PBM,2016-07-06,2016,7,6,DAY,1,400.0488206,14.57934066,58,68.37989011,11.48,NA,NA,12.22230769,11.03819428,10.946689539999999,NA,NA,NA,0.98797452,NA
Early,PBM,2016-07-06,2016,7,6,DAY,2,410.2191083,17.80923077,60,68.36681319,15.32,NA,NA,11.47373626,19.02513439,18.74409064,NA,NA,NA,0.995153394,NA
Early,PBM,2016-07-06,2016,7,6,DAY,3,405.9869359,20.40776596,60,68.35914894,13.12,NA,NA,12.28968085,21.80443396,21.476561539999999,NA,NA,NA,0.889888177,NA
Early,PBM,2016-07-06,2016,7,6,DAY,4,416.0937448,21.82326087,60,68.34967391,15.08,NA,NA,10.25630435,8.269462409,9.103797513,NA,NA,NA,0.99149643,NA
Early,PBM,2016-07-06,2016,7,6,DAY,5,417.8269116,22.7712766,60,68.30489362,15.84,NA,NA,9.079468085,3.728933118,3.7215293649999999,NA,NA,NA,0.814226578,NA
Early,PBM,2016-07-06,2016,7,6,DAY RESP,1,401.5240545,15.63864583,58,68.37947917,12.24,NA,NA,12.0384375,-8.806796468,-8.8731818449999995,NA,NA,NA,0.992905617,NA
Early,PBM,2016-07-06,2016,7,6,DAY RESP,2,411.1388996,18.46288889,60,68.36711111,15.36,NA,NA,15.34866667,-8.002037237,-8.0270680779999992,NA,NA,NA,0.995533088,NA
Early,PBM,2016-07-06,2016,7,6,DAY RESP,3,406.8007709,21.00451613,60,68.36107527,12.64,NA,NA,15.36731183,-6.090662523,-8.4296116080000001,NA,NA,NA,0.991277972,NA
Early,PBM,2016-07-06,2016,7,6,DAY RESP,4,416.5826578,22.17032609,60,68.34978261,15.76,NA,NA,11.3151087,-4.900767242,-5.6400561209999998,NA,NA,NA,0.981634646,NA
Early,PBM,2016-07-06,2016,7,6,DAY RESP,5,418.1790442,23.02574468,60,68.30606383,11.64,NA,NA,9.843191489,-3.358712347,-3.473299726,NA,NA,NA,0.964520308,NA
Early,PBM,2016-07-06,2016,7,6,NIGHT,1,435.5689924,17.05307692,52,68.24351648,13.44,NA,NA,5.031318681,-5.179272425,-31.804373420000001,NA,NA,NA,0.90942664,NA
Early,PBM,2016-07-06,2016,7,6,NIGHT,2,455.0109392,17.50576087,52,68.23086957,10.12,NA,NA,5.931413043,-6.490338756,-5.9118271250000003,NA,NA,NA,0.995933131,NA
Early,PBM,2016-07-06,2016,7,6,NIGHT,3,429.507262,17.90958333,52,68.22520833,10.32,NA,NA,6.3953125,-6.962359873,-10.34490804,NA,NA,NA,0.998483617,NA
Early,PBM,2016-07-06,2016,7,6,NIGHT,4,441.0232824,19.96,52,68.20204301,4.44,NA,NA,3.127419355,-3.995775788,-4.5997331429999999,NA,NA,NA,0.969701287,NA
Early,PBM,2016-07-06,2016,7,6,NIGHT,5,425.0387281,20.61043011,52,68.15215054,6.76,NA,NA,2.334946237,-2.464908272,NA,NA,NA,NA,0.814744024,NA
Peak,ROAD,2016-07-07,2016,7,7,DAY,1,403.2961186,8.26423913,62,73.14163043,17,NA,NA,11.30869565,9.370132226,10.230195309999999,NA,NA,NA,0.988500482,NA
Peak,ROAD,2016-07-07,2016,7,7,DAY,2,408.4104591,12.36232323,63,73.13989899,16.52,NA,NA,13.07010101,10.04147703,13.61760969,NA,NA,NA,0.992695404,NA
Peak,ROAD,2016-07-07,2016,7,7,DAY,3,409.925877,15.60182796,64,73.13655914,19.56,NA,NA,10.84397849,9.49871041,16.467813880000001,NA,NA,NA,0.914194606,NA
Peak,ROAD,2016-07-07,2016,7,7,DAY,4,404.5713376,18.26428571,63,73.14340659,17.52,NA,NA,14.09648352,8.97577948,26.304926630000001,NA,NA,NA,0.905108669,NA
Peak,ROAD,2016-07-07,2016,7,7,DAY,5,413.1875227,20.5801087,65,73.14315217,16.92,NA,NA,14.25326087,14.10801944,17.62800073,NA,NA,NA,0.987493009,NA
Peak,ROAD,2016-07-07,2016,7,7,NIGHT,1,497.0612107,22.19258065,49,73.08451613,10.8,NA,NA,7.373548387,-7.281117967,-7.3388215319999999,NA,NA,NA,0.981949985,NA
Peak,ROAD,2016-07-07,2016,7,7,NIGHT,2,494.6146676,20.98214286,48,73.11346939,7.12,NA,NA,7.291428571,-8.104117731,-20.710451290000002,NA,NA,NA,0.979584493,NA
Peak,ROAD,2016-07-07,2016,7,7,NIGHT,3,510.4455101,20.2804902,48,73.12843137,6.76,NA,NA,7.035588235,-4.550294662,-6.1532753060000003,NA,NA,NA,0.977292688,NA
Peak,ROAD,2016-07-07,2016,7,7,NIGHT,4,494.3983594,19.8284466,47,73.14776699,6.32,NA,NA,6.975048544,-8.58775697,-13.556450079999999,NA,NA,NA,0.988103705,NA
Peak,ROAD,2016-07-07,2016,7,7,NIGHT,5,500.0134274,18.90296703,44,73.16956044,5.52,NA,NA,7.175824176,-9.434245888,-9.5240883089999997,NA,NA,NA,0.982005343,NA
Peak,ROAD,2016-07-07,2016,7,7,DAY RESP,1,404.9036335,9.372580645,62,73.13817204,17.44,NA,NA,13.40344086,-6.233783355,-6.2785685029999998,NA,NA,NA,0.946680112,NA
Peak,ROAD,2016-07-07,2016,7,7,DAY RESP,2,410.0735565,13.4983871,63,73.13311828,17.2,NA,NA,14.38763441,-10.620773,-10.62217523,NA,NA,NA,0.992340544,NA
Peak,ROAD,2016-07-07,2016,7,7,DAY RESP,3,411.2178284,16.51086957,64,73.13630435,20.8,NA,NA,14.17902174,-7.801085994,-7.851419902,NA,NA,NA,0.986367133,NA
Peak,ROAD,2016-07-07,2016,7,7,DAY RESP,4,405.6377505,19.02967391,63,73.14271739,17.2,NA,NA,15.07641304,-12.4750119,-12.57443524,NA,NA,NA,0.993632291,NA
Peak,ROAD,2016-07-07,2016,7,7,DAY RESP,5,414.0978756,21.21195652,65,73.13934783,18.28,NA,NA,17.70521739,-11.23286681,-11.3997069,NA,NA,NA,0.995699279,NA
Peak,PFEILER,2016-07-14,2016,7,14,DAY,1,396.7808648,21.05666667,60,70.40064516,7.96,NA,NA,8.586451613,10.9651902,10.89692286,NA,NA,NA,0.983098573,NA
Peak,PFEILER,2016-07-14,2016,7,14,DAY,2,397.817235,22.36703297,62,70.37791209,17.76,NA,NA,13.44472527,11.78072908,14.41227531,NA,NA,NA,0.996255798,NA
Peak,PFEILER,2016-07-14,2016,7,14,DAY,3,397.2924551,22.86956044,63,70.36637363,20.4,NA,NA,10.02879121,9.844416728,11.46014297,NA,NA,NA,0.996345823,NA
Peak,PFEILER,2016-07-14,2016,7,14,DAY,4,399.7082181,23.40108696,65,70.34673913,16.24,NA,NA,10.91108696,11.95262736,11.87783419,NA,NA,NA,0.986050396,NA
Peak,PFEILER,2016-07-14,2016,7,14,DAY,5,407.6966954,24.97835165,64,70.32395604,17.32,NA,NA,11.57648352,17.39771532,20.807532049999999,NA,NA,NA,0.966870787,NA
Peak,PFEILER,2016-07-14,2016,7,14,DAY RESP,1,397.1991058,21.375,60,70.4026087,14.12,NA,NA,10.9148913,-5.039267094,-5.0486490899999996,NA,NA,NA,0.896935036,NA
Peak,PFEILER,2016-07-14,2016,7,14,DAY RESP,2,398.0121393,22.54043956,62,70.38472527,20.2,NA,NA,13.12362637,-8.183256648,-8.3757555840000002,NA,NA,NA,0.990378323,NA
Peak,PFEILER,2016-07-14,2016,7,14,DAY RESP,3,397.4194825,22.99022222,63,70.37255556,16.94,NA,NA,13.77355556,-7.868135427,-7.6997175090000001,NA,NA,NA,0.997745337,NA
Peak,PFEILER,2016-07-14,2016,7,14,DAY RESP,4,400.2260678,23.77725275,65,70.34483516,19.2,NA,NA,13.3610989,-7.663167282,-7.087824833,NA,NA,NA,0.991255879,NA
Peak,PFEILER,2016-07-14,2016,7,14,DAY RESP,5,408.533729,25.57549451,64,70.32043956,14.48,NA,NA,15.1032967,-8.958832304,-7.5639135040000003,NA,NA,NA,0.994309847,NA
Peak,PFEILER,2016-07-14,2016,7,14,NIGHT,1,429.8017325,20.20159574,52,70.28053191,12.28,NA,NA,2.894255319,-4.343361261,-8.2509047819999992,NA,NA,NA,0.99423105,NA
Peak,PFEILER,2016-07-14,2016,7,14,NIGHT,2,430.4899698,19.77380435,53,70.26978261,9.44,NA,NA,2.428695652,-4.658766225,-4.6786425720000002,NA,NA,NA,0.99340359600000006,NA
Peak,PFEILER,2016-07-14,2016,7,14,NIGHT,3,433.4467601,19.61097826,52,70.25336957,8.52,NA,NA,2.517826087,-5.078798642,-5.245534342,NA,NA,NA,0.997355951,NA
Peak,PFEILER,2016-07-14,2016,7,14,NIGHT,4,423.8418412,19.32141304,53,70.24152174,9.52,NA,NA,1.95423913,-4.502935787,-4.4968312089999998,NA,NA,NA,0.98960766,NA
Peak,PFEILER,2016-07-14,2016,7,14,NIGHT,5,422.9814726,18.46336957,53,70.22717391,10.08,NA,NA,1.86826087,-5.543286097,-6.8475673559999999,NA,NA,NA,0.995413766,NA
Peak,CINNAMON,2016-07-18,2016,7,18,DAY,1,407.7085046,27.07036765,65,68.21676471,17.48,NA,NA,16.27088235,9.336094064,12.79163921,NA,NA,NA,0.988783214,"Cloudy/hazy; Unable to get paired night data on 7-18, resampled peak day on 7-27"
Peak,CINNAMON,2016-07-18,2016,7,18,DAY,2,401.0109397,25.6067033,64,68.19967033,17.76,NA,NA,17.30813187,7.783462869,8.8024585599999998,NA,NA,NA,0.992928603,"Cloudy/hazy; Unable to get paired night data on 7-18, resampled peak day on 7-28"
Peak,CINNAMON,2016-07-18,2016,7,18,DAY,3,402.3739006,22.7889011,62,68.1878022,17.36,NA,NA,13.73802198,7.177874902,8.3637027689999996,NA,NA,NA,0.991489851,"Cloudy/hazy; Unable to get paired night data on 7-18, resampled peak day on 7-29"
Peak,CINNAMON,2016-07-18,2016,7,18,DAY,4,393.7391358,20.11142857,60,68.17659341,16.52,NA,NA,16.96197802,9.42962235,11.0490809,NA,NA,NA,0.983302432,"Cloudy/hazy; Unable to get paired night data on 7-18, resampled peak day on 7-30"
Peak,CINNAMON,2016-07-18,2016,7,18,DAY,5,395.6552898,18.55054348,58,68.16423913,12.76,NA,NA,13.57228261,4.971394291,-5.4414537559999996,NA,NA,NA,0.965021527,"Cloudy/hazy; Unable to get paired night data on 7-18, resampled peak day on 7-31"
Peak,CINNAMON,2016-07-18,2016,7,18,DAY RESP,1,408.3392233,27.54373626,65,68.21879121,15.88,NA,NA,17.80824176,-3.940544766,-3.9406244159999999,NA,NA,NA,0.992849688,"Cloudy/hazy; Unable to get paired night data on 7-18, resampled peak day on 7-32"
Peak,CINNAMON,2016-07-18,2016,7,18,DAY RESP,2,401.4252612,25.92206522,64,68.20119565,18.6,NA,NA,20.97847826,-3.811916029,-1.7645683459999999,NA,NA,NA,0.961585271,"Cloudy/hazy; Unable to get paired night data on 7-18, resampled peak day on 7-33"
Peak,CINNAMON,2016-07-18,2016,7,18,DAY RESP,3,403.0576229,23.28744681,62,68.18680851,19.72,NA,NA,17.22085106,-2.781476071,-2.7839246470000001,NA,NA,NA,0.970530442,"Cloudy/hazy; Unable to get paired night data on 7-18, resampled peak day on 7-34"
Peak,CINNAMON,2016-07-18,2016,7,18,DAY RESP,4,394.3915357,20.61202128,60,68.18,17.04,NA,NA,18.46531915,-5.126760691,-5.2266409239999998,NA,NA,NA,0.990891239,"Cloudy/hazy; Unable to get paired night data on 7-18, resampled peak day on 7-35"
Peak,CINNAMON,2016-07-18,2016,7,18,DAY RESP,5,396.3901319,19.10287234,58,68.16670213,14.08,NA,NA,14.43702128,-2.069288781,-2.7320081190000001,NA,NA,NA,0.978160163,"Cloudy/hazy; Unable to get paired night data on 7-18, resampled peak day on 7-36"
Peak,CINNAMON,2016-07-25,2016,7,25,NIGHT,1,414.8364965,16.31673913,50,68.06826087,10.64,NA,NA,11.65728261,-4.479287143,-10.5136289,NA,NA,NA,0.977094232,NA
Peak,CINNAMON,2016-07-25,2016,7,25,NIGHT,2,418.1623263,15.89217391,48,68.04173913,7.24,NA,NA,11.94119565,-3.404062861,-5.6749075629999997,NA,NA,NA,0.969387232,NA
Peak,CINNAMON,2016-07-25,2016,7,25,NIGHT,3,406.0812029,15.56457447,48,68.03170213,6.72,NA,NA,10.73074468,-4.684811789,-8.1105766149999994,NA,NA,NA,0.991162225,NA
Peak,CINNAMON,2016-07-25,2016,7,25,NIGHT,4,414.0575133,15.56271739,48,68.02826087,7.96,NA,NA,10.98673913,-5.230592982,-7.9456508770000003,NA,NA,NA,0.984030495,NA
Peak,CINNAMON,2016-07-25,2016,7,25,NIGHT,5,419.6401395,15.36360825,48,68.02340206,7.64,NA,NA,11.09340206,-3.151976246,-5.3223308539999996,NA,NA,NA,0.97303324,NA
Peak,CINNAMON,2016-07-27,2016,7,27,DAY,1,402.5251949,26.95849057,70,68.09650943,20,NA,NA,15.67358491,7.354435098,8.5490413069999995,NA,NA,NA,0.991010002,NA
Peak,CINNAMON,2016-07-27,2016,7,27,DAY,2,403.6616611,25.5840678,68,68.0890678,16.96,NA,NA,16.66508475,8.459014955,8.3992844180000006,NA,NA,NA,0.992618604,NA
Peak,CINNAMON,2016-07-27,2016,7,27,DAY,3,401.9435569,23.4632381,67,68.07028571,17.24,NA,NA,13.91161905,5.526704181,5.7595987329999998,NA,NA,NA,0.948860262,NA
Peak,CINNAMON,2016-07-27,2016,7,27,DAY,4,394.7598158,18.53,68,68.06733333,15.44,NA,NA,16.17580952,10.77921683,19.711447209999999,NA,NA,NA,0.974061616,NA
Peak,CINNAMON,2016-07-27,2016,7,27,DAY,5,392.9185885,14.21673684,70,68.06810526,12.52,NA,NA,12.99578947,6.880802405,8.8663127129999992,NA,NA,NA,0.993016923,NA
Peak,CINNAMON,2016-07-27,2016,7,27,DAY RESP,1,402.8533587,27.25263636,70,68.10772727,19.56,NA,NA,17.21863636,-3.270878712,-3.2494811000000001,NA,NA,NA,0.974122699,NA
Peak,CINNAMON,2016-07-27,2016,7,27,DAY RESP,2,404.2878235,25.99035714,68,68.07607143,17.68,NA,NA,16.90008929,-3.55830301,-3.9108833829999998,NA,NA,NA,0.980664928,NA
Peak,CINNAMON,2016-07-27,2016,7,27,DAY RESP,3,403.0022638,24.24894309,67,68.07130081,18.28,NA,NA,15.96414634,-1.446171997,NA,NA,NA,NA,0.545980789,NA
Peak,CINNAMON,2016-07-27,2016,7,27,DAY RESP,4,396.1401192,19.54948276,68,68.06724138,16.72,NA,NA,18.47655172,-5.553029458,-4.1925491299999997,NA,NA,NA,0.959141779,NA
